Data_X,Data_Y,Angle,Label_X,Label_Y
-2.4679340782864174,1.7664248110902079,0.4924075064445041,-2.4679340782864174,1.7664248110902079
-2.470510253880525,1.767695671172769,0.4924298381145658,-2.470510253880525,1.767695671172769
-2.5669839020161795,1.6101400743436494,0.431841871161318,-2.5669839020161795,1.6101400743436494
-2.559320044031089,1.5956218737614065,0.4287673121842578,-2.559320044031089,1.5956218737614065
-2.5256629463701397,1.6352551442057326,0.44558922454013183,-2.5256629463701397,1.6352551442057326
-2.4926815181481583,1.6768359914015902,0.4632900174449066,-2.4926815181481583,1.6768359914015902
-2.4589303256911452,1.7181393473372264,0.4810885285034826,-2.4589303256911452,1.7181393473372264
-2.4273776564619416,1.7548596605685856,0.4972166160093925,-2.4273776564619416,1.7548596605685856
-2.3953209866635614,1.791088463304169,0.5133607402670506,-2.3953209866635614,1.791088463304169
-2.3266905555149657,1.8682808937622737,0.5453738903798958,-2.3266905555149657,1.8682808937622737
-2.294719368638016,1.9007069266457175,0.5616971341271588,-2.294719368638016,1.9007069266457175
-2.219064720157012,1.979124881529455,0.595692027667243,-2.219064720157012,1.979124881529455
-2.186570805004904,2.0097421784067224,0.6128198309112054,-2.186570805004904,2.0097421784067224
-2.1513511989199365,2.0433597843700206,0.630103791124044,-2.1513511989199365,2.0433597843700206
-2.067478296329128,2.120641642010372,0.6658895522889813,-2.067478296329128,2.120641642010372
-2.027804906401056,2.156087608122535,0.6846110970964123,-2.027804906401056,2.156087608122535
-1.9852860563472339,2.192751841402584,0.7031865290232179,-1.9852860563472339,2.192751841402584
-1.9406483222034856,2.2302073742041615,0.7225259612742997,-1.9406483222034856,2.2302073742041615
-1.8947356408895246,2.2677612900301827,0.742102845638575,-1.8947356408895246,2.2677612900301827
-1.8461774294203168,2.3062090015152674,0.7625469539878811,-1.8461774294203168,2.3062090015152674
-1.7976738323317671,2.3448787841767404,0.7834981565281169,-1.7976738323317671,2.3448787841767404
-1.7478407001350704,2.381724060758542,0.8037240619901709,-1.7478407001350704,2.381724060758542
-1.6954671015966838,2.4190044611572397,0.8246693461908309,-1.6954671015966838,2.4190044611572397
-1.5792032449877857,2.4936158009359035,0.8688821080470033,-1.5792032449877857,2.4936158009359035
-1.5232906230570928,2.5319661260673345,0.8916843503077719,-1.5232906230570928,2.5319661260673345
-1.463739509107152,2.5675572928774972,0.9142148782495871,-1.463739509107152,2.5675572928774972
-1.337835459071281,2.633811786524378,0.9598540600988242,-1.337835459071281,2.633811786524378
-1.273599854310626,2.6683063226602033,0.9836051426630293,-1.273599854310626,2.6683063226602033
-1.2062457570485605,2.7007781111589293,1.0077967685913747,-1.2062457570485605,2.7007781111589293
-1.1369763430917796,2.7321301864558105,1.0323868118486808,-1.1369763430917796,2.7321301864558105
-1.0652311504633523,2.762551440404454,1.0576684246737942,-1.0652311504633523,2.762551440404454
-0.9907496648140786,2.791788368949249,1.0834791626293123,-0.9907496648140786,2.791788368949249
-0.9131572996521897,2.8198866679024284,1.1100770771545008,-0.9131572996521897,2.8198866679024284
-0.8347382839498707,2.845918759783472,1.1366592320430489,-0.8347382839498707,2.845918759783472
-0.7555108235847925,2.8698293049557777,1.1632338724283064,-0.7555108235847925,2.8698293049557777
-0.6746406102645376,2.8917936074052495,1.1901202873340782,-0.6746406102645376,2.8917936074052495
-0.5933401476685372,2.911456085422036,1.2169299449656028,-0.5933401476685372,2.911456085422036
-0.5099055856082801,2.929157555910326,1.2443028861063974,-0.5099055856082801,2.929157555910326
-0.42451128823892115,2.944580617619164,1.2721503888801482,-0.42451128823892115,2.944580617619164
-0.33873821955572997,2.957497775244783,1.2999568701512465,-0.33873821955572997,2.957497775244783
-0.2505906072232217,2.9684119950124095,1.3276683945504857,-0.2505906072232217,2.9684119950124095
-0.16256971727622466,2.9761932580457944,1.3560382216144815,-0.16256971727622466,2.9761932580457944
-0.0726222779901074,2.9812653281265313,1.3849784969714858,-0.0726222779901074,2.9812653281265313
0.018561516894901264,2.983634932190761,1.4143370925339123,0.018561516894901264,2.983634932190761
0.11038453957341032,2.9829984153294355,1.4438280881783911,0.11038453957341032,2.9829984153294355
0.20166961343703843,2.979492619207675,1.4732757144463549,0.20166961343703843,2.979492619207675
0.2964100370210012,2.972672478550001,1.5039201709137209,0.2964100370210012,2.972672478550001
0.38901889768753734,2.962788221735344,1.5339918650608781,0.38901889768753734,2.962788221735344
0.5645133067523688,2.937409047168333,1.5933816542277,0.5645133067523688,2.937409047168333
0.659791427905187,2.916878583629405,1.623944249271721,0.659791427905187,2.916878583629405
0.7498306232415279,2.89527947040875,1.6539921176121362,0.7498306232415279,2.89527947040875
0.8393993394247441,2.8705188915239686,1.6842501218929387,0.8393993394247441,2.8705188915239686
0.9268023859469162,2.8412579474019677,1.7131444484962879,0.9268023859469162,2.8412579474019677
1.011526623366682,2.8114075046668483,1.7424517504201464,1.011526623366682,2.8114075046668483
1.0979768586248233,2.7779059343156733,1.772765315405991,1.0979768586248233,2.7779059343156733
1.1821967525954529,2.741763168496647,1.8028378196713108,1.1821967525954529,2.741763168496647
1.2615865798498924,2.704296500423567,1.8316800512196498,1.2615865798498924,2.704296500423567
1.339151967464611,2.6645761906554313,1.8603647387351354,1.339151967464611,2.6645761906554313
1.4871706861676042,2.585909361410676,1.9180755550078086,1.4871706861676042,2.585909361410676
1.5607611219081083,2.5354893167182344,1.946506127401843,1.5607611219081083,2.5354893167182344
1.6918072235007813,2.449756104799745,2.000852932431333,1.6918072235007813,2.449756104799745
1.757156775955358,2.3908273141130105,2.0278540955371867,1.757156775955358,2.3908273141130105
1.8181390724795286,2.339909666596607,2.0544270725542173,1.8181390724795286,2.339909666596607
1.87719124462248,2.287355590296072,2.081038474644946,1.87719124462248,2.287355590296072
1.9322605068817398,2.234954215987209,2.106656763491441,1.9322605068817398,2.234954215987209
1.9853011155532414,2.1812954588388527,2.1321577699171654,1.9853011155532414,2.1812954588388527
2.0352298457416,2.1275568966152205,2.157038516612049,2.0352298457416,2.1275568966152205
2.080973676028179,2.0747241879919773,2.1808354273280988,2.080973676028179,2.0747241879919773
2.124885532841979,2.0210555933999004,2.204542697670845,2.124885532841979,2.0210555933999004
2.165957696662065,1.9675841417558992,2.2276373967359917,2.165957696662065,1.9675841417558992
2.2049946855516014,1.9137759299917794,2.250486979065717,2.2049946855516014,1.9137759299917794
2.240579611714541,1.8613263042959505,2.2723253941200285,2.240579611714541,1.8613263042959505
2.273727651414974,1.8095360938259122,2.293627541587654,2.273727651414974,1.8095360938259122
2.3052562702148403,1.7570945092865087,2.3148298021978544,2.3052562702148403,1.7570945092865087
2.3346809184602257,1.7051294005384752,2.335598720165198,2.3346809184602257,1.7051294005384752
2.362269620941111,1.6535290252308892,2.35601586654924,2.362269620941111,1.6535290252308892
2.387093664407534,1.6033856936540356,2.3755861568474144,2.387093664407534,1.6033856936540356
2.4100020571210004,1.55398235000123,2.394713360672622,2.4100020571210004,1.55398235000123
2.4308213525078406,1.5055698234650445,2.413239437989637,2.4308213525078406,1.5055698234650445
2.4491094324075005,1.4594030768957689,2.4307146078908635,2.4491094324075005,1.4594030768957689
2.4662664925153153,1.4129132306486472,2.448228935088299,2.4662664925153153,1.4129132306486472
2.4818077304141717,1.3676160892449436,2.4652129252675845,2.4818077304141717,1.3676160892449436
2.4956527868336655,1.3232832252480424,2.4816948880593355,2.4956527868336655,1.3232832252480424
2.508134481345118,1.279874670247378,2.4977746609605487,2.508134481345118,1.279874670247378
2.514514106372719,1.2353400372580239,2.5127248444197408,2.514514106372719,1.2353400372580239
2.5239739241138355,1.1942259313055947,2.5278631854059626,2.5239739241138355,1.1942259313055947
2.5322910249497963,1.1541295828799063,2.542564023014825,2.5322910249497963,1.1541295828799063
2.5393307045368214,1.1153611292342847,2.556736738784635,2.5393307045368214,1.1153611292342847
2.5450324167502356,1.078381837452519,2.5702054720792904,2.5450324167502356,1.078381837452519
2.5494911444505255,1.042587790266205,2.5832087165776,2.5494911444505255,1.042587790266205
2.553393760754662,1.0071658152895278,2.5961139037160215,2.553393760754662,1.0071658152895278
2.556098396430344,0.9732729594694527,2.608393445959403,2.556098396430344,0.9732729594694527
2.558080605734037,0.9401945679038486,2.6203853508533776,2.558080605734037,0.9401945679038486
2.559251973175432,0.9081166340331397,2.63200163179374,2.559251973175432,0.9081166340331397
2.5680626956441475,0.8543751774397375,2.653368288831026,2.5680626956441475,0.8543751774397375
2.562500114884155,0.8227197828340269,2.6638289085527695,2.562500114884155,0.8227197828340269
2.556063472945604,0.7922932357840236,2.6738768897286898,2.556063472945604,0.7922932357840236
2.5542440769812704,0.7640451787063234,2.6841404241502596,2.5542440769812704,0.7640451787063234
2.5517650955251603,0.7366537457378102,2.694130380763428,2.5517650955251603,0.7366537457378102
2.5487109758762143,0.7107755412784836,2.7035440986945667,2.5487109758762143,0.7107755412784836
2.5451813840841564,0.6856845420735664,2.7126888168087477,2.5451813840841564,0.6856845420735664
2.5410540684328886,0.6619700866983044,2.721325747369014,2.5410540684328886,0.6619700866983044
2.536639568930241,0.6387763305655707,2.7298089010850686,2.536639568930241,0.6387763305655707
2.531700669380089,0.6169825165942727,2.737743016529927,2.531700669380089,0.6169825165942727
2.5263459730831976,0.5960450567352217,2.745400896143044,2.5263459730831976,0.5960450567352217
2.520687200627502,0.5759330636745161,2.7527685684059193,2.520687200627502,0.5759330636745161
