M_x,M_y,Phi_x,Phi_y,U_x,U_y
-0.808327259495854,-0.705327749252319,3.03192723728716,2.34830341488123,-1.81803631968796,-1.88366308063269
-0.806348444893956,-0.705542862415314,3.02946505881846,2.3557741753757,-1.80862561054528,-1.87748299911618
-0.800011765211821,-0.700975924730301,3.00134971365333,2.33397138491273,-1.7987208776176,-1.87188416346908
-0.792402415536344,-0.695961311459541,2.96701150666922,2.31049394607544,-1.78740298654884,-1.86527392268181
-0.791612475179136,-0.695011749863625,2.96360319387168,2.3166808411479,-1.78607165720314,-1.85338965803385
-0.785470356233418,-0.690461650490761,2.93458069209009,2.29438000917435,-1.77824144531041,-1.84838989377022
-0.778744705021381,-0.684749163687229,2.90160576254129,2.27044033259153,-1.77086246758699,-1.83805464953184
-0.778328962624073,-0.683205582201481,2.89733979851007,2.27552171051502,-1.77263397723436,-1.82371178269386
-0.772239740937948,-0.678784631192684,2.86797953769565,2.25345725566149,-1.76545890793204,-1.81925053149462
-0.765712335705757,-0.6735023483634,2.83596168458462,2.2302605509758,-1.75831232964993,-1.8107535392046
-0.765550151467323,-0.671938799321651,2.83193577826023,2.23559666983783,-1.76136513054371,-1.79603612609208
-0.75966764986515,-0.667667225003243,2.80356441438198,2.21425805799663,-1.75444148480892,-1.79174529202282
-0.753561075776815,-0.661654517054558,2.77239758893847,2.1908019464463,-1.74896886572242,-1.77912515588105
-0.753816898912191,-0.659944817423821,2.76947770640254,2.19491446390748,-1.75342368707061,-1.76475444063544
-0.747991777956486,-0.655677579343319,2.74207062274218,2.17326849326491,-1.74588004499674,-1.760796982795
-0.742885340005159,-0.649724759161472,2.71258840337396,2.15032398886979,-1.744723636657,-1.74802456609905
-0.743477571755648,-0.64812246710062,2.71076089516282,2.15440398827195,-1.75010453537107,-1.73433081433177
-0.737839944660664,-0.643996745347977,2.6856427565217,2.13352956995368,-1.74139691144228,-1.73045090213418
-0.732655271887779,-0.63849089294672,2.65663103759289,2.11108419671655,-1.73930059373379,-1.71986116096377
-0.732422932982445,-0.637832202017307,2.65630258619785,2.11610092502087,-1.73823501169682,-1.71089228708297
-0.726859271526337,-0.633682690560818,2.63421046733856,2.09558769967407,-1.72694516181946,-1.70650844369084
-0.719778582453728,-0.629441387951374,2.60381682217121,2.07499509304762,-1.71485467255116,-1.70165323466063
-0.718268021941185,-0.629005081951618,2.60302986204624,2.08079063659534,-1.70657826960087,-1.69323985511437
-0.712897300720215,-0.624984160065651,2.5812811255455,2.06096562882885,-1.69610267877579,-1.68893933156505
-0.706146776676178,-0.620556578040123,2.55167207121849,2.040358341299,-1.68520858883858,-1.68298112694174
-0.704862117767334,-0.619818195700645,2.55110508203506,2.04539568629116,-1.67806762456894,-1.67351348791271
-0.699505262076855,-0.615828506648541,2.52957879751921,2.02529363613576,-1.66745277494192,-1.66967740375549
-0.692759931087494,-0.611536532640457,2.50046852231026,2.00526056112722,-1.65609106421471,-1.66395863471553
-0.691442966461182,-0.611219793558121,2.50001147389412,2.0105429131072,-1.64864632487297,-1.65677584824152
-0.686216093599796,-0.607280820608139,2.47853399068117,1.99115342530422,-1.63876257091761,-1.65253149834462
-0.679877676069737,-0.60298690199852,2.45044902712107,1.9714079182595,-1.62881702929735,-1.64651349373162
-0.678964711725712,-0.602274507284164,2.44936371594667,1.97633875254542,-1.6244245544076,-1.63730829115957
-0.673831321299076,-0.598376322537661,2.42673874646425,1.95720936637372,-1.6162491813302,-1.63304856885225
-0.667699731886387,-0.594224996864796,2.39926297217607,1.9378777584061,-1.60693541914225,-1.62747222278267
-0.667343057692051,-0.593345232307911,2.39758474379778,1.94316879846156,-1.60647360235453,-1.61690259538591
-0.662400364875793,-0.589561857283115,2.37322533130646,1.92489300854504,-1.6011768579483,-1.61247813515365
-0.65791642665863,-0.584227066487074,2.35047453641891,1.90464859083295,-1.59702402353287,-1.60071380808949
-0.658528327941895,-0.582492154091597,2.35010436177254,1.90816788747907,-1.60106560587883,-1.58678503707051
-0.653600051999092,-0.578792829066515,2.32538755238056,1.88962463010103,-1.59621275961399,-1.58313234429806
-0.649293124675751,-0.573229378089309,2.30330756306648,1.8693703180179,-1.59245118498802,-1.57000595051795
-0.649931013584137,-0.571311896666884,2.3030514717102,1.87208201736212,-1.59653460979462,-1.55578936263919
-0.645108982920647,-0.567672524601221,2.279176607728,1.85366610437632,-1.59147728979588,-1.55236904323101
-0.640633970499039,-0.562667239457369,2.25698962807655,1.83434619754553,-1.58681419491768,-1.54165723919868
-0.640606194734573,-0.56166373565793,2.25623831152916,1.83810196258128,-1.58739885687828,-1.53188045136631
-0.635857716202736,-0.558067675679922,2.23347444832325,1.82042342450586,-1.58167184889317,-1.52798262957367
-0.631458431482315,-0.553317407146096,2.21201902627945,1.80162335958448,-1.57673156261444,-1.5182810832921
-0.631840914487839,-0.552045980468392,2.21171453595161,1.80522116180509,-1.57933095097542,-1.50705472100526
-0.627230122685432,-0.548497852869332,2.18926282227039,1.78752236161381,-1.5741179138422,-1.50346475560218
-0.621776044368744,-0.544783190824091,2.16697981953621,1.76966299582273,-1.56367644667625,-1.49903614912182
-0.62088418006897,-0.544584170915186,2.16444802284241,1.77493962738663,-1.56085705757141,-1.49256539810449
-0.616402745246887,-0.541067535523325,2.14272129535675,1.75829540425912,-1.55569517612457,-1.48810980888084
-0.610580548644066,-0.5380909012747,2.1198383718729,1.74158922868082,-1.54364491999149,-1.48695617896738
-0.610043808817863,-0.537822322745342,2.11787734925747,1.74718598561594,-1.54238550364971,-1.47974795085611
-0.605631738901138,-0.534363719634712,2.09625035524368,1.73107667360455,-1.53754007816315,-1.47510564420372
-0.599845200777054,-0.531231932342052,2.07386747002602,1.71423728950322,-1.52520373463631,-1.4731543045491
-0.598915010690689,-0.53082262724638,2.07120904326439,1.71935289166868,-1.52228102087975,-1.4655828718096
-0.594604328274727,-0.527582568116486,2.05028112232685,1.70434544887394,-1.51734484732151,-1.46114995982498
-0.588831573724747,-0.524226848967373,2.02799275517464,1.68713263329119,-1.50499668717384,-1.45822846051306
-0.587720602750778,-0.523980204947293,2.02543634176254,1.69185541477054,-1.50088727474213,-1.45202581491321
-0.583453565835953,-0.520708315074444,2.0044007897377,1.67670162022114,-1.49632060527802,-1.44754827022553
-0.57863886654377,-0.516746301203966,1.98421235382557,1.65922867134213,-1.48762084543705,-1.44124913588166
-0.577236190438271,-0.517027396708727,1.98176150023937,1.66374554857612,-1.48165564239025,-1.43841883167624
-0.575327187776566,-0.513775309547782,1.97307607531548,1.64887357316911,-1.47888705134392,-1.43377828411758
-0.573009252548218,-0.509791132062674,1.96462228894234,1.63103799149394,-1.47343322634697,-1.4277088008821
-0.571552276611328,-0.510049279779196,1.96292620897293,1.63530758395791,-1.46638745069504,-1.42498809471726
-0.569705560803413,-0.506910631433129,1.95427636802197,1.62079229392111,-1.46395699679852,-1.42067149467766
-0.566685974597931,-0.503840394318104,1.94454255700111,1.60569153353572,-1.45557329058647,-1.4173508323729
-0.56553590297699,-0.503788895905018,1.94278928637505,1.60970739647746,-1.45042613148689,-1.41302597895265
-0.563787430524826,-0.500920582562685,1.93469515442848,1.59613485634327,-1.44802942872047,-1.40938863903284
-0.560764342546463,-0.498092718422413,1.9253408908844,1.5813967064023,-1.43924516439438,-1.40715960413218
-0.559333890676498,-0.498346514999867,1.92360302805901,1.58540282770991,-1.43240031599998,-1.40467626228929
-0.557683512568474,-0.495565351098776,1.91553290188313,1.57254187762737,-1.43056817352772,-1.40085022896528
-0.554729625582695,-0.492788124829531,1.90621183812618,1.55838810652494,-1.42216591536999,-1.39834064245224
-0.552963420748711,-0.493438888341188,1.90320287644863,1.56298445910215,-1.41457764804363,-1.39764887094498
-0.551230236887932,-0.490804050117731,1.89424829185009,1.55103768780828,-1.4131331294775,-1.39378661289811
-0.548294633626938,-0.487756624817848,1.88509482145309,1.53645458072424,-1.40467298030853,-1.39008516818285
-0.546549409627914,-0.488183870911598,1.8819984793663,1.54052856564522,-1.39729797840118,-1.38857465982437
-0.544535964727402,-0.485678780823946,1.87185606360436,1.52934945002198,-1.39535972476006,-1.38472323492169
-0.541497439146042,-0.483012892305851,1.86102718114853,1.51702982187271,-1.38795745372772,-1.38104753196239
-0.539710849523544,-0.48339656740427,1.85660603642464,1.52106552571058,-1.38165906071663,-1.37931387871504
-0.53732305765152,-0.481100957840681,1.84475046396256,1.51080994680524,-1.37918788194656,-1.37579580023885
-0.533416986465454,-0.478860639035702,1.82977294921875,1.49936044961214,-1.37072896957397,-1.37380338460207
-0.532049238681793,-0.478921614587307,1.82546499371529,1.50303295999765,-1.36683043837547,-1.37049672752619
-0.529646188020706,-0.476788826286793,1.81356376409531,1.49343544989824,-1.36431336402893,-1.36729750782251
-0.526970386505127,-0.475050825625658,1.80614426732063,1.48234814032912,-1.35567805171013,-1.36795681342483
-0.525123476982117,-0.475462336093187,1.80202266573906,1.48652769252658,-1.34871819615364,-1.36624632403255
-0.524108365178108,-0.47354381531477,1.79537509381771,1.47739929705858,-1.34927509725094,-1.36386359483004
-0.521099179983139,-0.471933208405971,1.78990009427071,1.46872568875551,-1.33669498562813,-1.36287356168032
-0.519225805997849,-0.472286365926266,1.78628581762314,1.47265842556953,-1.32906901836395,-1.36105976998806
-0.518036767840385,-0.470336355268955,1.77863170206547,1.46309072524309,-1.32958890497684,-1.35892740637064
-0.515035584568977,-0.468841068446636,1.77313311398029,1.45527110248804,-1.31708039343357,-1.35777530819178
-0.513104751706123,-0.469273082911968,1.76929996907711,1.45943276584148,-1.30932854115963,-1.35620573163033
-0.511948749423027,-0.467502899467945,1.76137839257717,1.45060765743256,-1.31031410396099,-1.35440973937511
-0.508759930729866,-0.46599418669939,1.75492019951344,1.44245523959398,-1.29763938486576,-1.35350988060236
-0.506944969296455,-0.466218002140522,1.75114203989506,1.4468921944499,-1.29052777588367,-1.35041581839323
-0.505824759602547,-0.464507691562176,1.74287970364094,1.43851148337126,-1.29206885397434,-1.3485346660018
-0.502852290868759,-0.463283725082874,1.73722165822983,1.4322063177824,-1.27989208698273,-1.34749603271484
-0.50096270442009,-0.4634825065732,1.73221158981323,1.43611817806959,-1.27356463670731,-1.34477686136961
-0.499555855989456,-0.462008006870747,1.72256144881248,1.4288476780057,-1.27477368712425,-1.34320036321878
-0.496389225125313,-0.460762992501259,1.71670483052731,1.42375814169645,-1.26163052022457,-1.3408198133111
-0.494467869400978,-0.460826173424721,1.71198989450932,1.42659689486027,-1.25481732189655,-1.33836014568806
-0.493321314454079,-0.459740623831749,1.70325253903866,1.42084033042192,-1.25667534768581,-1.33760341256857
-0.490489929914475,-0.458230748772621,1.6987492442131,1.41435357928276,-1.24419033527374,-1.33503091335297
-0.488453537225723,-0.45850433409214,1.69355368614197,1.41774196922779,-1.23716753721237,-1.33328403532505
