
Data_X,Data_Y,Label_X,Label_Y
-2.3192734718322754,-1.2208698987960815,[-2.31927347],[-1.2208699]
-2.3145205974578857,-1.218361735343933,[-2.3145206],[-1.21836174]
-2.3098111152648926,-1.215841293334961,[-2.30981112],[-1.21584129]
-2.305079460144043,-1.2133523225784302,[-2.30507946],[-1.21335232]
-2.3003774881362915,-1.210835874080658,[-2.30037749],[-1.21083587]
-2.2955671548843384,-1.2083846926689148,[-2.29556715],[-1.20838469]
-2.290971040725708,-1.2059314250946045,[-2.29097104],[-1.20593143]
-2.2862499952316284,-1.2034447193145752,[-2.28625],[-1.20344472]
-2.281550884246826,-1.200916051864624,[-2.28155088],[-1.20091605]
-2.2768725156784058,-1.1984493136405945,[-2.27687252],[-1.19844931]
-2.2722283601760864,-1.1959534287452698,[-2.27222836],[-1.19595343]
-2.267567992210388,-1.1934975981712341,[-2.26756799],[-1.1934976]
-2.2629523277282715,-1.19102144241333,[-2.26295233],[-1.19102144]
-2.258314609527588,-1.1885740458965302,[-2.25831461],[-1.18857405]
-2.2537198066711426,-1.186220794916153,[-2.25371981],[-1.18622079]
-2.2491039037704468,-1.1837894320487976,[-2.2491039],[-1.18378943]
-2.2444489002227783,-1.181313157081604,[-2.2444489],[-1.18131316]
-2.2398523092269897,-1.1788924038410187,[-2.23985231],[-1.1788924]
-2.235281825065613,-1.1764430701732635,[-2.23528183],[-1.17644307]
-2.2307010889053345,-1.1740350425243378,[-2.23070109],[-1.17403504]
-2.226152539253235,-1.1716003119945526,[-2.22615254],[-1.17160031]
-2.2215808629989624,-1.1691965460777283,[-2.22158086],[-1.16919655]
-2.2170604467391968,-1.1667717099189758,[-2.21706045],[-1.16677171]
-2.2125173807144165,-1.1643844544887543,[-2.21251738],[-1.16438445]
-2.20802640914917,-1.161941260099411,[-2.20802641],[-1.16194126]
-2.203601837158203,-1.1595413982868195,[-2.20360184],[-1.1595414]
-2.1991060972213745,-1.1571097671985626,[-2.1991061],[-1.15710977]
-2.1945669651031494,-1.1547189354896545,[-2.19456697],[-1.15471894]
-2.1900932788848877,-1.1523204445838928,[-2.19009328],[-1.15232044]
-2.1855961084365845,-1.1499680876731873,[-2.18559611],[-1.14996809]
-2.1811370849609375,-1.14757639169693,[-2.18113708],[-1.14757639]
-2.176666021347046,-1.1452171802520752,[-2.17666602],[-1.14521718]
-2.172321915626526,-1.1428186893463135,[-2.17232192],[-1.14281869]
-2.1678717136383057,-1.140472799539566,[-2.16787171],[-1.1404728]
-2.1634278297424316,-1.1381075084209442,[-2.16342783],[-1.13810751]
-2.1589982509613037,-1.135773628950119,[-2.15899825],[-1.13577363]
-2.1545894145965576,-1.133433848619461,[-2.15458941],[-1.13343385]
-2.1501704454421997,-1.131112277507782,[-2.15017045],[-1.13111228]
-2.145788073539734,-1.1287766098976135,[-2.14578807],[-1.12877661]
-2.141392230987549,-1.1264522969722748,[-2.14139223],[-1.1264523]
-2.1370943784713745,-1.1241284310817719,[-2.13709438],[-1.12412843]
-2.1327881813049316,-1.121783196926117,[-2.13278818],[-1.1217832]
-2.1284161806106567,-1.1194591522216797,[-2.12841618],[-1.11945915]
-2.124027729034424,-1.1171505451202393,[-2.12402773],[-1.11715055]
-2.1196852922439575,-1.1148479580879211,[-2.11968529],[-1.11484796]
-2.1153262853622437,-1.1125371754169464,[-2.11532629],[-1.11253718]
-2.111008644104004,-1.1102435886859894,[-2.11100864],[-1.11024359]
-2.1066800355911255,-1.1079747080802917,[-2.10668004],[-1.10797471]
-2.1023566722869873,-1.1057837009429932,[-2.10235667],[-1.1057837]
-2.09804904460907,-1.1035177111625671,[-2.09804904],[-1.10351771]
-2.0936917066574097,-1.1012080907821655,[-2.09369171],[-1.10120809]
-2.0893932580947876,-1.0989402532577515,[-2.08939326],[-1.09894025]
-2.0851216316223145,-1.0966707468032837,[-2.08512163],[-1.09667075]
-2.0808322429656982,-1.0944212675094604,[-2.08083224],[-1.09442127]
-2.0765929222106934,-1.0921649932861328,[-2.07659292],[-1.09216499]
-2.0723458528518677,-1.0899395942687988,[-2.07234585],[-1.08993959]
-2.0681121349334717,-1.087696135044098,[-2.06811213],[-1.08769614]
-2.0638723373413086,-1.0854634046554565,[-2.06387234],[-1.0854634]
-2.0595678091049194,-1.0832865834236145,[-2.05956781],[-1.08328658]
-2.0554087162017822,-1.081122487783432,[-2.05540872],[-1.08112249]
-2.051189661026001,-1.0788756906986237,[-2.05118966],[-1.07887569]
-2.046937584877014,-1.076637625694275,[-2.04693758],[-1.07663763]
-2.042757272720337,-1.074436366558075,[-2.04275727],[-1.07443637]
-2.0385701656341553,-1.0722263157367706,[-2.03857017],[-1.07222632]
-2.034410834312439,-1.070020169019699,[-2.03441083],[-1.07002017]
-2.03023898601532,-1.067816972732544,[-2.03023899],[-1.06781697]
-2.026095449924469,-1.0656270384788513,[-2.02609545],[-1.06562704]
-2.021940767765045,-1.063438504934311,[-2.02194077],[-1.0634385]
-2.0178191661834717,-1.0612384974956512,[-2.01781917],[-1.0612385]
-2.013667941093445,-1.0591591596603394,[-2.01366794],[-1.05915916]
-2.0095441341400146,-1.0569895505905151,[-2.00954413],[-1.05698955]
-2.0053484439849854,-1.0547849833965302,[-2.00534844],[-1.05478498]
-2.0012466311454773,-1.0526157915592194,[-2.00124663],[-1.05261579]
-1.9971398711204529,-1.0504553020000458,[-1.99713987],[-1.0504553]
-1.9930596351623535,-1.0483078062534332,[-1.99305964],[-1.04830781]
-1.9889713525772095,-1.0461598932743073,[-1.98897135],[-1.04615989]
-1.9848392009735107,-1.044082373380661,[-1.9848392],[-1.04408237]
-1.9807653427124023,-1.0419363975524902,[-1.98076534],[-1.0419364]
-1.9766942262649536,-1.0397879481315613,[-1.97669423],[-1.03978795]
-1.9726479053497314,-1.037663459777832,[-1.97264791],[-1.03766346]
-1.9686108827590942,-1.035546898841858,[-1.96861088],[-1.0355469]
-1.9645767211914062,-1.0334207713603973,[-1.96457672],[-1.03342077]
-1.960565209388733,-1.0313039124011993,[-1.96056521],[-1.03130391]
-1.9565062522888184,-1.029266357421875,[-1.95650625],[-1.02926636]
-1.9525148272514343,-1.0272635221481323,[-1.95251483],[-1.02726352]
-1.9484537243843079,-1.0251253843307495,[-1.94845372],[-1.02512538]
-1.9443772435188293,-1.02297705411911,[-1.94437724],[-1.02297705]
-1.9403905868530273,-1.0208726525306702,[-1.94039059],[-1.02087265]
-1.9364177584648132,-1.0187740921974182,[-1.93641776],[-1.01877409]
-1.9324501156806946,-1.0166829824447632,[-1.93245012],[-1.01668298]
-1.9285014271736145,-1.0145978927612305,[-1.92850143],[-1.01459789]
-1.924555480480194,-1.012519210577011,[-1.92455548],[-1.01251921]
-1.920626938343048,-1.0104471147060394,[-1.92062694],[-1.01044711]
-1.916702389717102,-1.0083679556846619,[-1.91670239],[-1.00836796]
-1.9128812551498413,-1.0062836408615112,[-1.91288126],[-1.00628364]
-1.9089961647987366,-1.0042896568775177,[-1.90899616],[-1.00428966]
-1.905084490776062,-1.0022222101688385,[-1.90508449],[-1.00222221]
-1.9011526703834534,-1.0001505017280579,[-1.90115267],[-1.0001505]
-1.897259771823883,-0.9981021881103516,[-1.89725977],[-0.99810219]
-1.8933714032173157,-0.9960488677024841,[-1.8933714],[-0.99604887]
-1.8894968032836914,-0.9940101504325867,[-1.8894968],[-0.99401015]
-1.8856331706047058,-0.9919685125350952,[-1.88563317],[-0.99196851]
-1.8817912340164185,-0.9900289177894592,[-1.88179123],[-0.99002892]
-1.8779370188713074,-0.9879980981349945,[-1.87793702],[-0.9879981]
-1.8740003108978271,-0.9859402477741241,[-1.87400031],[-0.98594025]
-1.8701565265655518,-0.9839266240596771,[-1.87015653],[-0.98392662]
-1.8663217425346375,-0.9819100797176361,[-1.86632174],[-0.98191008]
-1.862500786781311,-0.9798905551433563,[-1.86250079],[-0.97989056]
-1.8586967587471008,-0.9778880774974823,[-1.85869676],[-0.97788808]
-1.8548895120620728,-0.97587651014328,[-1.85488951],[-0.97587651]
-1.851096749305725,-0.9738776087760925,[-1.85109675],[-0.97387761]
-1.8473137021064758,-0.9718736410140991,[-1.8473137],[-0.97187364]
-1.843486249446869,-0.9699764847755432,[-1.84348625],[-0.96997648]
-1.839708924293518,-0.9679807126522064,[-1.83970892],[-0.96798071]
-1.8359068036079407,-0.9659792482852936,[-1.8359068],[-0.96597925]
-1.8321434259414673,-0.9639986753463745,[-1.83214343],[-0.96399868]
-1.8283903002738953,-0.9620208740234375,[-1.8283903],[-0.96202087]
-1.8246389031410217,-0.9600586891174316,[-1.8246389],[-0.96005869]
-1.8209090828895569,-0.9580901265144348,[-1.82090908],[-0.95809013]
-1.8171747922897339,-0.9561310410499573,[-1.81717479],[-0.95613104]
-1.8135235905647278,-0.9541913270950317,[-1.81352359],[-0.95419133]
-1.809811294078827,-0.9522210955619812,[-1.80981129],[-0.9522211]
-1.806048572063446,-0.9502419233322144,[-1.80604857],[-0.95024192]
-1.8023425340652466,-0.9482866525650024,[-1.80234253],[-0.94828665]
-1.7986494898796082,-0.9463332891464233,[-1.79864949],[-0.94633329]
-1.794971525669098,-0.9444006383419037,[-1.79497153],[-0.94440064]
-1.7913032174110413,-0.9424750506877899,[-1.79130322],[-0.94247505]
-1.7876356840133667,-0.9405417442321777,[-1.78763568],[-0.94054174]
-1.7839776277542114,-0.938616931438446,[-1.78397763],[-0.93861693]
-1.7803223729133606,-0.9366936087608337,[-1.78032237],[-0.93669361]
-1.776594340801239,-0.9348257780075073,[-1.77659434],[-0.93482578]
-1.7729576230049133,-0.9329006969928741,[-1.77295762],[-0.9329007]
-1.7693198323249817,-0.9309898316860199,[-1.76931983],[-0.93098983]
-1.7656959295272827,-0.929074227809906,[-1.76569593],[-0.92907423]
-1.762079894542694,-0.927173376083374,[-1.76207989],[-0.92717338]
-1.758474051952362,-0.9252611100673676,[-1.75847405],[-0.92526111]
-1.754887580871582,-0.9233663380146027,[-1.75488758],[-0.92336634]
-1.7512966394424438,-0.9214683473110199,[-1.75129664],[-0.92146835]
-1.7478212118148804,-0.9195536077022552,[-1.74782121],[-0.91955361]
-1.7442376613616943,-0.9176664054393768,[-1.74423766],[-0.91766641]
-1.7406365275382996,-0.9157788455486298,[-1.74063653],[-0.91577885]
-1.737073540687561,-0.9138951897621155,[-1.73707354],[-0.91389519]
-1.733518898487091,-0.9120209217071533,[-1.7335189],[-0.91202092]
-1.7299678921699524,-0.9101415872573853,[-1.72996789],[-0.91014159]
-1.7264326214790344,-0.9082773327827454,[-1.72643262],[-0.90827733]
-1.7228871583938599,-0.9064151346683502,[-1.72288716],[-0.90641513]
-1.7193679213523865,-0.9046611487865448,[-1.71936792],[-0.90466115]
-1.7158553004264832,-0.902803897857666,[-1.7158553],[-0.9028039]
-1.7122718691825867,-0.9009180665016174,[-1.71227187],[-0.90091807]
-1.7087696194648743,-0.8990722894668579,[-1.70876962],[-0.89907229]
-1.7052656412124634,-0.8972232937812805,[-1.70526564],[-0.89722329]
-1.7017784118652344,-0.8953931033611298,[-1.70177841],[-0.8953931]
-1.6982994675636292,-0.8935659229755402,[-1.69829947],[-0.89356592]
-1.694828987121582,-0.8917420506477356,[-1.69482899],[-0.89174205]
-1.691365659236908,-0.889915943145752,[-1.69136566],[-0.88991594]
-1.6880133748054504,-0.8880586922168732,[-1.68801337],[-0.88805869]
-1.684562861919403,-0.886333554983139,[-1.68456286],[-0.88633355]
-1.6810758709907532,-0.8845065236091614,[-1.68107587],[-0.88450652]
-1.6776165962219238,-0.8826881647109985,[-1.6776166],[-0.88268816]
-1.6741763949394226,-0.8808720409870148,[-1.67417639],[-0.88087204]
-1.6707531213760376,-0.8790644705295563,[-1.67075312],[-0.87906447]
-1.6673300862312317,-0.8772664368152618,[-1.66733009],[-0.87726644]
-1.6639156341552734,-0.875469833612442,[-1.66391563],[-0.87546983]
-1.6605057120323181,-0.8736748993396759,[-1.66050571],[-0.8736749]
-1.6571539044380188,-0.8719104826450348,[-1.6571539],[-0.87191048]
-1.6537612676620483,-0.8701182901859283,[-1.65376127],[-0.87011829]
-1.6503610610961914,-0.8683151304721832,[-1.65036106],[-0.86831513]
-1.646982491016388,-0.8665493428707123,[-1.64698249],[-0.86654934]
-1.643607258796692,-0.8647691309452057,[-1.64360726],[-0.86476913]
-1.640246868133545,-0.8629908263683319,[-1.64024687],[-0.86299083]
-1.636893630027771,-0.8612255752086639,[-1.63689363],[-0.86122558]
-1.6336359977722168,-0.8594431281089783,[-1.633636],[-0.85944313]
-1.6303101778030396,-0.8577836751937866,[-1.63031018],[-0.85778368]
-1.626953125,-0.8560073673725128,[-1.62695312],[-0.85600737]
-1.6235366463661194,-0.8542088568210602,[-1.62353665],[-0.85420886]
-1.620203673839569,-0.8524516522884369,[-1.62020367],[-0.85245165]
-1.6168803572654724,-0.8506992161273956,[-1.61688036],[-0.85069922]
-1.6135738492012024,-0.8489569425582886,[-1.61357385],[-0.84895694]
-1.6102755069732666,-0.8472211360931396,[-1.61027551],[-0.84722114]
-1.6069722771644592,-0.8454851508140564,[-1.60697228],[-0.84548515]
-1.603691279888153,-0.8437492847442627,[-1.60369128],[-0.84374928]
-1.6004055738449097,-0.8420230746269226,[-1.60040557],[-0.84202307]
-1.5971579551696777,-0.8403353691101074,[-1.59715796],[-0.84033537]
-1.5938928127288818,-0.8386166393756866,[-1.59389281],[-0.83861664]
-1.5906243920326233,-0.836900144815445,[-1.59062439],[-0.83690014]
-1.587367832660675,-0.835195392370224,[-1.58736783],[-0.83519539]
-1.5841279029846191,-0.8334941565990448,[-1.5841279],[-0.83349416]
-1.5808863043785095,-0.8317845165729523,[-1.5808863],[-0.83178452]
-1.5776628255844116,-0.8300836384296417,[-1.57766283],[-0.83008364]
-1.574370801448822,-0.828462541103363,[-1.5743708],[-0.82846254]
-1.5712595582008362,-0.8267433047294617,[-1.57125956],[-0.8267433]
-1.568016529083252,-0.8250333666801453,[-1.56801653],[-0.82503337]
-1.5647794604301453,-0.8233266472816467,[-1.56477946],[-0.82332665]
-1.561575174331665,-0.8216414749622345,[-1.56157517],[-0.82164147]
-1.5583849549293518,-0.8199518620967865,[-1.55838495],[-0.81995186]
-1.5551949739456177,-0.8182691931724548,[-1.55519497],[-0.81826919]
-1.5520196557044983,-0.8165920376777649,[-1.55201966],[-0.81659204]
-1.5488399267196655,-0.8149199187755585,[-1.54883993],[-0.81491992]
-1.5457912683486938,-0.8132406771183014,[-1.54579127],[-0.81324068]
-1.5426239967346191,-0.8115756809711456,[-1.542624],[-0.81157568]
-1.539431393146515,-0.8098919689655304,[-1.53943139],[-0.80989197]
-1.5362767577171326,-0.8082294464111328,[-1.53627676],[-0.80822945]
-1.533135712146759,-0.8065646290779114,[-1.53313571],[-0.80656463]
-1.5299988389015198,-0.8049253821372986,[-1.52999884],[-0.80492538]
-1.5268734693527222,-0.8032758831977844,[-1.52687347],[-0.80327588]
-1.5237526893615723,-0.8016345500946045,[-1.52375269],[-0.80163455]
-1.5206518173217773,-0.799994945526123,[-1.52065182],[-0.79999495]
-1.5175343751907349,-0.7983517944812775,[-1.51753438],[-0.79835179]
-1.5143581628799438,-0.7967805564403534,[-1.51435816],[-0.79678056]
-1.511266052722931,-0.7951390743255615,[-1.51126605],[-0.79513907]
-1.508162796497345,-0.793506383895874,[-1.5081628],[-0.79350638]
-1.505073606967926,-0.7918844819068909,[-1.50507361],[-0.79188448]
-1.502001404762268,-0.7902608513832092,[-1.5020014],[-0.79026085]
-1.4989222884178162,-0.7886453866958618,[-1.49892229],[-0.78864539]
-1.4958633184432983,-0.7870230972766876,[-1.49586332],[-0.7870231]
-1.4927988648414612,-0.7854066789150238,[-1.49279886],[-0.78540668]
-1.4897157549858093,-0.7838963270187378,[-1.48971575],[-0.78389633]
-1.4866653680801392,-0.7822873592376709,[-1.48666537],[-0.78228736]
-1.4835870265960693,-0.7806602716445923,[-1.48358703],[-0.78066027]
-1.4806087613105774,-0.7790851593017578,[-1.48060876],[-0.77908516]
-1.4775786399841309,-0.7774895131587982,[-1.47757864],[-0.77748951]
-1.4745415449142456,-0.7758896946907043,[-1.47454154],[-0.77588969]
-1.471528947353363,-0.774304211139679,[-1.47152895],[-0.77430421]
-1.4685141444206238,-0.7727147340774536,[-1.46851414],[-0.77271473]
-1.465516746044159,-0.7711239457130432,[-1.46551675],[-0.77112395]
-1.462520182132721,-0.7695454359054565,[-1.46252018],[-0.76954544]
-1.459559440612793,-0.7679977118968964,[-1.45955944],[-0.76799771]
-1.456570565700531,-0.7664238214492798,[-1.45657057],[-0.76642382]
-1.453575611114502,-0.7648341059684753,[-1.45357561],[-0.76483411]
-1.4505906105041504,-0.7632647752761841,[-1.45059061],[-0.76326478]
-1.4476280212402344,-0.7616997957229614,[-1.44762802],[-0.7616998]
-1.4446690678596497,-0.7601440250873566,[-1.44466907],[-0.76014403]
-1.4417168498039246,-0.7585839629173279,[-1.44171685],[-0.75858396]
-1.4387730956077576,-0.7570403516292572,[-1.4387731],[-0.75704035]
-1.4359301924705505,-0.7554657757282257,[-1.43593019],[-0.75546578]
-1.432987928390503,-0.7539155781269073,[-1.43298793],[-0.75391558]
-1.4300495386123657,-0.7523626685142517,[-1.43004954],[-0.75236267]
-1.427128255367279,-0.7509228587150574,[-1.42712826],[-0.75092286]
-1.4242159724235535,-0.7493797540664673,[-1.42421597],[-0.74937975]
-1.4212003946304321,-0.7478170990943909,[-1.42120039],[-0.7478171]
-1.4183023571968079,-0.7462822198867798,[-1.41830236],[-0.74628222]
-1.4153838157653809,-0.7447436153888702,[-1.41538382],[-0.74474362]
-1.4125575423240662,-0.7432320415973663,[-1.41255754],[-0.74323204]
-1.4096628427505493,-0.7417020499706268,[-1.40966284],[-0.74170205]
-1.4067297577857971,-0.7401497960090637,[-1.40672976],[-0.7401498]
-1.4038497805595398,-0.7386341392993927,[-1.40384978],[-0.73863414]
-1.400976538658142,-0.7371185123920441,[-1.40097654],[-0.73711851]
-1.3981048464775085,-0.7356090247631073,[-1.39810485],[-0.73560902]
-1.3952587842941284,-0.7341108024120331,[-1.39525878],[-0.7341108]
-1.3924062848091125,-0.7325981855392456,[-1.39240628],[-0.73259819]
-1.389567255973816,-0.7310905754566193,[-1.38956726],[-0.73109058]
-1.3867567777633667,-0.7296190857887268,[-1.38675678],[-0.72961909]
-1.3839813470840454,-0.7281414568424225,[-1.38398135],[-0.72814146]
-1.3811320662498474,-0.72663414478302,[-1.38113207],[-0.72663414]
-1.3782640099525452,-0.7251211106777191,[-1.37826401],[-0.72512111]
-1.37543785572052,-0.7236261963844299,[-1.37543786],[-0.7236262]
-1.3726264834403992,-0.7221518158912659,[-1.37262648],[-0.72215182]
-1.3698174357414246,-0.7206733226776123,[-1.36981744],[-0.72067332]
-1.3670241832733154,-0.7192046940326691,[-1.36702418],[-0.71920469]
-1.364227831363678,-0.717724084854126,[-1.36422783],[-0.71772408]
-1.3614243865013123,-0.716352790594101,[-1.36142439],[-0.71635279]
-1.3586353063583374,-0.7148817479610443,[-1.35863531],[-0.71488175]
-1.355787217617035,-0.7133854925632477,[-1.35578722],[-0.71338549]
-1.3530151844024658,-0.7119210362434387,[-1.35301518],[-0.71192104]
-1.3502432703971863,-0.7104530036449432,[-1.35024327],[-0.710453]
-1.3475319743156433,-0.7090196907520294,[-1.34753197],[-0.70901969]
-1.3447781205177307,-0.7075651288032532,[-1.34477812],[-0.70756513]
-1.3419950008392334,-0.7060950696468353,[-1.341995],[-0.70609507]
-1.3392504453659058,-0.7046406269073486,[-1.33925045],[-0.70464063]
-1.336507260799408,-0.7031936645507812,[-1.33650726],[-0.70319366]
-1.3338937163352966,-0.7017433345317841,[-1.33389372],[-0.70174333]
-1.3311634063720703,-0.700295940041542,[-1.33116341],[-0.70029594]
-1.328403651714325,-0.698839470744133,[-1.32840365],[-0.69883947]
-1.3256862163543701,-0.6973970830440521,[-1.32568622],[-0.69739708]
-1.322979211807251,-0.6959739625453949,[-1.32297921],[-0.69597396]
-1.320271909236908,-0.6945342272520065,[-1.32027191],[-0.69453423]
-1.3175772428512573,-0.6931126266717911,[-1.31757724],[-0.69311263]
-1.3148826956748962,-0.69168521463871,[-1.3148827],[-0.69168521]
-1.3122255206108093,-0.690326914191246,[-1.31222552],[-0.69032691]
-1.309494435787201,-0.688986599445343,[-1.30949444],[-0.6889866]
-1.30669766664505,-0.6875701546669006,[-1.30669767],[-0.68757015]
-1.3039607405662537,-0.6861211806535721,[-1.30396074],[-0.68612118]
-1.301282286643982,-0.684712365269661,[-1.30128229],[-0.68471237]
-1.2986097931861877,-0.6833032965660095,[-1.29860979],[-0.6833033]
-1.295954704284668,-0.681904673576355,[-1.2959547],[-0.68190467]
-1.2933027744293213,-0.6805064827203751,[-1.29330277],[-0.68050648]
-1.2906618118286133,-0.679108127951622,[-1.29066181],[-0.67910813]
-1.2880175113677979,-0.677712932229042,[-1.28801751],[-0.67771293]
-1.2854332327842712,-0.676369920372963,[-1.28543323],[-0.67636992]
-1.2828043103218079,-0.6749855428934097,[-1.28280431],[-0.67498554]
-1.280141532421112,-0.6735791116952896,[-1.28014153],[-0.67357911]
-1.2775495648384094,-0.6722653061151505,[-1.27754956],[-0.67226531]
-1.2749369740486145,-0.6708882302045822,[-1.27493697],[-0.67088823]
-1.2722133994102478,-0.6695183664560318,[-1.2722134],[-0.66951837]
-1.269614577293396,-0.6681489795446396,[-1.26961458],[-0.66814898]
-1.267002522945404,-0.6667755246162415,[-1.26700252],[-0.66677552]
-1.2644147276878357,-0.6654167473316193,[-1.26441473],[-0.66541675]
-1.2618228793144226,-0.6640513688325882,[-1.26182288],[-0.66405137]
-1.2591636776924133,-0.6627584546804428,[-1.25916368],[-0.66275845]
-1.2565832138061523,-0.6613988280296326,[-1.25658321],[-0.66139883]
-1.2539993524551392,-0.6600369513034821,[-1.25399935],[-0.66003695]
-1.2514293193817139,-0.6586858779191971,[-1.25142932],[-0.65868588]
-1.2488764524459839,-0.6573341935873032,[-1.24887645],[-0.65733419]
-1.246322214603424,-0.6559889614582062,[-1.24632221],[-0.65598896]
-1.2437735199928284,-0.6546491384506226,[-1.24377352],[-0.65464914]
-1.2412246465682983,-0.653309777379036,[-1.24122465],[-0.65330978]
-1.2387238144874573,-0.652093693614006,[-1.23872381],[-0.65209369]
-1.2361320853233337,-0.6508548557758331,[-1.23613209],[-0.65085486]
-1.233532726764679,-0.6494883894920349,[-1.23353273],[-0.64948839]
-1.2309650778770447,-0.6481362879276276,[-1.23096508],[-0.64813629]
-1.2284422516822815,-0.6468071043491364,[-1.22844225],[-0.6468071]
-1.2259231209754944,-0.6454792022705078,[-1.22592312],[-0.6454792]
-1.2234236001968384,-0.6441536843776703,[-1.2234236],[-0.64415368]
-1.220926821231842,-0.6428219377994537,[-1.22092682],[-0.64282194]
-1.2184367775917053,-0.6415057182312012,[-1.21843678],[-0.64150572]
-1.2159433960914612,-0.640178456902504,[-1.2159434],[-0.64017846]
-1.2135817408561707,-0.6388715952634811,[-1.21358174],[-0.6388716]
-1.2110977172851562,-0.6375610381364822,[-1.21109772],[-0.63756104]
-1.2085716724395752,-0.6362143605947495,[-1.20857167],[-0.63621436]
-1.206099271774292,-0.6349194347858429,[-1.20609927],[-0.63491943]
-1.203630805015564,-0.6336168646812439,[-1.20363081],[-0.63361686]
-1.201168179512024,-0.6323162466287613,[-1.20116818],[-0.63231625]
-1.198716163635254,-0.631022110581398,[-1.19871616],[-0.63102211]
-1.1962640285491943,-0.6297214180231094,[-1.19626403],[-0.62972142]
-1.1938177347183228,-0.6284321695566177,[-1.19381773],[-0.62843217]
-1.1913739442825317,-0.6271398961544037,[-1.19137394],[-0.6271399]
-1.188899040222168,-0.6259564459323883,[-1.18889904],[-0.62595645]
-1.1864650249481201,-0.6246739625930786,[-1.18646502],[-0.62467396]
-1.1840088963508606,-0.6233776211738586,[-1.1840089],[-0.62337762]
-1.1815817952156067,-0.6220990121364594,[-1.1815818],[-0.62209901]
-1.1791653633117676,-0.6208299696445465,[-1.17916536],[-0.62082997]
-1.1768224239349365,-0.6196082532405853,[-1.17682242],[-0.61960825]
-1.174416959285736,-0.6183501183986664,[-1.17441696],[-0.61835012]
-1.1719610095024109,-0.6170600652694702,[-1.17196101],[-0.61706007]
-1.1695775985717773,-0.6159133613109589,[-1.1695776],[-0.61591336]
-1.1671730279922485,-0.614641547203064,[-1.16717303],[-0.61464155]
-1.1646919250488281,-0.6133377850055695,[-1.16469193],[-0.61333779]
-1.1623189449310303,-0.6120857447385788,[-1.16231894],[-0.61208574]
-1.159936249256134,-0.610828623175621,[-1.15993625],[-0.61082862]
-1.1575590372085571,-0.6095734983682632,[-1.15755904],[-0.6095735]
-1.155194640159607,-0.6083290725946426,[-1.15519464],[-0.60832907]
-1.1528292894363403,-0.607080802321434,[-1.15282929],[-0.6070808]
-1.150474190711975,-0.6058383136987686,[-1.15047419],[-0.60583831]
-1.1481199264526367,-0.6045965850353241,[-1.14811993],[-0.60459659]
-1.1457529067993164,-0.6034490466117859,[-1.14575291],[-0.60344905]
-1.1434084177017212,-0.6022180914878845,[-1.14340842],[-0.60221809]
-1.1410398483276367,-0.600967675447464,[-1.14103985],[-0.60096768]
-1.1387036442756653,-0.5997404456138611,[-1.13870364],[-0.59974045]
-1.1363600492477417,-0.5985158383846283,[-1.13636005],[-0.59851584]
-1.1340407133102417,-0.5972914844751358,[-1.13404071],[-0.59729148]
-1.131716787815094,-0.5960782617330551,[-1.13171679],[-0.59607826]
-1.129400372505188,-0.5948521494865417,[-1.12940037],[-0.59485215]
-1.1271607875823975,-0.593683123588562,[-1.12716079],[-0.59368312]
-1.1248553395271301,-0.5924682021141052,[-1.12485534],[-0.5924682]
-1.1225064992904663,-0.591200053691864,[-1.1225065],[-0.59120005]
-1.1202150583267212,-0.5899862945079803,[-1.12021506],[-0.58998629]
-1.117914080619812,-0.5887821316719055,[-1.11791408],[-0.58878213]
-1.115622103214264,-0.587576225399971,[-1.1156221],[-0.58757623]
-1.1133474111557007,-0.5863723903894424,[-1.11334741],[-0.58637239]
-1.111066222190857,-0.5851721465587616,[-1.11106622],[-0.58517215]
-1.108788251876831,-0.5839826762676239,[-1.10878825],[-0.58398268]
-1.1065203547477722,-0.5827930867671967,[-1.10652035],[-0.58279309]
-1.1042293906211853,-0.5816757380962372,[-1.10422939],[-0.58167574]
-1.1019659638404846,-0.5804867148399353,[-1.10196596],[-0.58048671]
-1.099687933921814,-0.5792761147022247,[-1.09968793],[-0.57927611]
-1.0974376201629639,-0.5780954509973526,[-1.09743762],[-0.57809545]
-1.0951941013336182,-0.5769109576940536,[-1.0951941],[-0.57691096]
-1.0929526090621948,-0.575732097029686,[-1.09295261],[-0.5757321]
-1.0907180905342102,-0.5745537132024765,[-1.09071809],[-0.57455371]
-1.0884856581687927,-0.5733762085437775,[-1.08848566],[-0.57337621]
-1.0862666368484497,-0.5722013711929321,[-1.08626664],[-0.57220137]
-1.0840963125228882,-0.571074903011322,[-1.08409631],[-0.5710749]
-1.0819568634033203,-0.5699138343334198,[-1.08195686],[-0.56991383]
-1.0796952843666077,-0.5687157511711121,[-1.07969528],[-0.56871575]
-1.0774793028831482,-0.567544162273407,[-1.0774793],[-0.56754416]
-1.0752664804458618,-0.5663749426603317,[-1.07526648],[-0.56637494]
-1.073068380355835,-0.5652264505624771,[-1.07306838],[-0.56522645]
-1.0708699226379395,-0.56407330930233,[-1.07086992],[-0.56407331]
-1.0686864852905273,-0.5629184395074844,[-1.06868649],[-0.56291844]
-1.0665048360824585,-0.5617616325616837,[-1.06650484],[-0.56176163]
-1.0643900632858276,-0.5606699138879776,[-1.06439006],[-0.56066991]
-1.0622098445892334,-0.5595119893550873,[-1.06220984],[-0.55951199]
