
Data_X,Data_Y,Angle,Label_X,Label_Y
0.4903379089982809,2.856308753541298,1.952418396158619,0.4903379089982809,2.856308753541298
0.4866473599174357,2.8560980203083366,1.9527017243610516,0.4866473599174357,2.8560980203083366
0.5491284023617093,2.842467468170191,1.9747655685276269,0.5491284023617093,2.842467468170191
0.631358987790984,2.8224665685652752,2.0031380939597825,0.631358987790984,2.8224665685652752
0.7101037539779679,2.8006938153261665,2.0307849527726063,0.7101037539779679,2.8006938153261665
0.7137213720159499,2.7913760543010127,2.0307849527726063,0.7137213720159499,2.7913760543010127
0.8713213550824095,2.7441782670597545,2.087892625386605,0.8713213550824095,2.7441782670597545
0.948945629273894,2.7148781107549196,2.116254638036886,0.948945629273894,2.7148781107549196
1.0231083247837525,2.6841927769762988,2.1437635214606976,1.0231083247837525,2.6841927769762988
1.1699394671502519,2.620606716353768,2.1997951425803945,1.1699394671502519,2.620606716353768
1.240937052579396,2.5835676891168,2.2274242195803224,1.240937052579396,2.5835676891168
1.3107537056206335,2.5445123896975073,2.2550795844489104,1.3107537056206335,2.5445123896975073
1.3772159005010218,2.5044487345215485,2.282073933642157,1.3772159005010218,2.5044487345215485
1.4412188524579606,2.4631990949380373,2.3086730207326207,1.4412188524579606,2.4631990949380373
1.440394782591349,2.4527716648430697,2.3086730207326207,1.440394782591349,2.4527716648430697
1.5642539018518016,2.3699694824764705,2.3620783645244896,1.5642539018518016,2.3699694824764705
1.6789958704275891,2.2835619320910374,2.413806652723416,1.6789958704275891,2.2835619320910374
1.6764416686340815,2.27320834527115,2.413806652723416,1.6764416686340815,2.27320834527115
1.7816702451462265,2.1838150221143677,2.464010880949444,1.7816702451462265,2.1838150221143677
1.8805708054914865,2.090324941711859,2.5136585946593675,1.8805708054914865,2.090324941711859
1.876428295836462,2.080348887493528,2.5136585946593675,1.876428295836462,2.080348887493528
2.0090741691975453,1.9401940834554563,2.585118090437865,2.0090741691975453,1.9401940834554563
2.045779905991406,1.8914252946538785,2.6073973061506757,2.045779905991406,1.8914252946538785
2.040314961493248,1.8821534091596324,2.6073973061506757,2.040314961493248,1.8821534091596324
2.034602052860602,1.8729765296346275,2.6073973061506757,2.034602052860602,1.8729765296346275
2.0286593093207315,1.863796930397722,2.6073973061506757,2.0286593093207315,1.863796930397722
2.0225779712206227,1.8547831307816096,2.6073973061506757,2.0225779712206227,1.8547831307816096
2.272156593543498,1.4978650755813643,2.7751233861391422,2.272156593543498,1.4978650755813643
2.2926107769501187,1.451004641838047,2.794372025080093,2.2926107769501187,1.451004641838047
2.3114919698240795,1.4049357762780108,2.813182463517904,2.3114919698240795,1.4049357762780108
2.329642156311375,1.358284983333991,2.832147968626756,2.329642156311375,1.358284983333991
2.3461913933791054,1.3124760243217328,2.8506933081704537,2.3461913933791054,1.3124760243217328
2.361844395151749,1.2663991650037407,2.869221229533671,2.361844395151749,1.2663991650037407
2.371883595636848,1.2282786514781798,2.884278071449613,2.371883595636848,1.2282786514781798
2.380604638449365,1.191230895742409,2.898852697613245,2.380604638449365,1.191230895742409
2.3880968470025166,1.1554560879324445,2.9128914046625702,2.3880968470025166,1.1554560879324445
2.394639590626375,1.1203368134014777,2.9266269632834607,2.394639590626375,1.1203368134014777
2.400103447269552,1.086349329998729,2.9398886740834174,2.400103447269552,1.086349329998729
2.4045610598697356,1.0535103436655802,2.952660936765573,2.4045610598697356,1.0535103436655802
2.4082198763622635,1.0215358197460191,2.9650782552268558,2.4082198763622635,1.0215358197460191
2.417674251725531,0.9627948632802992,2.988837569865413,2.417674251725531,0.9627948632802992
2.4193449668212152,0.9326179009700402,3.000532541423945,2.4193449668212152,0.9326179009700402
