
Delta_time,Distance
0.39756614999998874,8.382514759898186
0.4019920709999951,8.324882820248604
0.4045838860000117,8.291881635785103
0.40738783000000467,8.277557983994484
0.4118453599999725,8.221055492758751
0.41426885099997435,8.188546136021614
0.4170266499999684,8.174388721585274
0.4211869260000185,8.118448480963707
0.4236622079999961,8.086382061243057
0.42641608600001746,8.072450250387192
0.4311275329999944,8.0175062417984
0.4337719459999789,7.985938057303429
0.43632953000002317,7.972063675522804
0.44082071499997255,7.91727901995182
0.44306481600000325,7.886070981621742
0.4453218300000117,7.872512295842171
0.44998585899998034,7.8186914175748825
0.45249327599998423,7.787783533334732
0.4551264240000137,7.774265885353088
0.4594423820000202,7.721176445484161
0.4622370929999988,7.690834224224091
0.46483563099997127,7.677618861198425
0.4688520529999778,7.625205785036087
0.4732367619999991,7.595114767551422
0.4769970840000042,7.582082152366638
0.48268386099999816,7.530331611633301
0.4854184419999683,7.500718280673027
0.4879441989999691,7.487859234213829
0.4924658130000239,7.436645045876503
0.49530230300001676,7.407243981957436
0.4982313279999744,7.394621625542641
0.5038548189999688,7.344130203127861
0.5082831409999926,7.315174870193005
0.5132715839999946,7.302607648074627
0.5183703760000071,7.252820812165737
0.5212332720000177,7.224224500358105
0.5243472440000119,7.211845390498638
0.5294353090000072,7.162632666528225
0.5320265629999881,7.134417243301868
0.534934389,7.122225262224674
0.5396683650000114,7.073620148003101
0.5423691930000132,7.045776784420013
0.5451081479999971,7.033742815256119
0.5506392500000175,6.985772490501404
0.5530225040000118,6.95837989449501
0.5559855139999854,6.946466237306595
0.5601419839999835,6.899112284183502
0.5626722779999795,6.871860064566135
0.5651770769999871,6.860115297138691
0.5698360459999776,6.813688524067402
0.5723376010000152,6.786844685673714
0.574836289000018,6.775239214301109
0.5788588629999936,6.72888095676899
0.5811595029999808,6.702402167022228
0.5834574040000007,6.69097363203764
0.5887535059999891,6.645231269299984
0.5911490589999744,6.619087532162666
0.5936538939999991,6.607797935605049
0.5976209519999998,6.5627401024103165
0.5999191970000197,6.5369638204574585
0.6023946810000211,6.5258335173130035
0.607084379000014,6.481428623199463
0.6092981250000093,6.4559749737381935
0.6114817829999879,6.44487226754427
0.617036631000019,6.401090987026691
0.6195775049999952,6.375889033079147
0.6221161139999936,6.3649983406066895
0.6262302509999813,6.321453839540482
0.6287521279999737,6.296602599322796
0.631477727999993,6.285868160426617
0.6360747740000079,6.242997162044048
0.6402521599999886,6.218527927994728
0.6428384939999887,6.207935258746147
0.649258035999992,6.165679678320885
0.6527797480000004,6.141450077295303
0.6555052129999694,6.130944758653641
0.659617781999998,6.089222401380539
0.662146631999974,6.065359130501747
0.6647513080000067,6.054942652583122
0.6690064939999729,6.014034524559975
0.6713924649999967,5.99038365110755
0.6740389230000119,5.9801658652722836
0.6798362609999913,5.939359452575445
0.6823250250000115,5.916083995252848
0.6849861150000152,5.906019065529108
0.6899310700000001,5.865843776613474
0.6933175489999712,5.842781536281109
0.6958782169999722,5.832832954823971
0.7003940999999827,5.793174289166927
0.7028311660000099,5.770427007228136
0.705526027000019,5.760591316968203
0.7099075659999698,5.721546251326799
0.7135711189999938,5.699078015983105
0.7160179489999905,5.689239583909512
0.7203530950000072,5.6502020582556725
0.7226753069999745,5.628086604177952
0.724949061000018,5.618401475250721
0.7297090509999862,5.580140061676502
0.732089244000008,5.558138009160757
0.7344557960000202,5.548606213182211
0.739572274000011,5.510894771665335
0.74214914800001,5.48925394564867
0.7449748220000174,5.479917384684086
0.7493295929999704,5.442928411066532
0.7525834850000024,5.421565476804972
0.7556519550000189,5.412355277687311
0.7597224909999909,5.375435385853052
0.7621142649999797,5.354421332478523
0.7645968410000137,5.345417842268944
0.7691305650000118,5.309063762426376
0.7715029089999916,5.288274075835943
0.7742568900000038,5.279287751764059
0.7783954060000156,5.243417453020811
0.7819245520000209,5.222771571949124
0.7844764550000036,5.2140339482575655
0.7887460040000178,5.178866134956479
0.7913552050000021,5.1585459522902966
0.7947124400000121,5.149728458374739
0.7994987970000125,5.11478604003787
0.8022898009999722,5.094814570620656
0.8051113689999738,5.086145402863622
0.8092396580000241,5.051553698256612
0.811848365000003,5.031636828556657
0.8145775090000029,5.023088091984391
0.8186737880000123,4.988952049985528
0.8211381730000085,4.969375027343631
0.8249667999999701,4.960773391649127
0.8304821190000098,4.927109284326434
0.833614974999989,4.9078916711732745
0.8367258449999895,4.899525503627956
0.8415214720000108,4.866501833312213
0.8439886329999808,4.847401584498584
0.8465230200000065,4.839167202822864
0.850460575999989,4.805839995853603
0.8529322389999834,4.787094759289175
0.8555977660000167,4.778933750931174
0.8599004949999767,4.746388601604849
0.8623490190000211,4.727744919713587
0.8649054570000203,4.719646436627954
0.8693889630000058,4.6875776327215135
0.8718255150000118,4.669163404963911
0.8743263079999792,4.661228179000318
0.8782386199999905,4.629552393220365
0.8806658770000126,4.611379004549235
0.8832421980000049,4.603678203653544
0.8892113919999929,4.572541914414614
0.8926980859999958,4.5545690876897424
0.8966159020000077,4.546799354022369
0.9015606610000191,4.515803791349754
0.9042082870000172,4.497990735631902
0.9068882930000086,4.4903502546367235
0.9117248549999886,4.459839024406392
0.9143832699999734,4.442313731415197
0.9169877620000193,4.434782803757116
0.921980509999969,4.404676080448553
0.9244061059999922,4.3874203958548605
0.9272928489999686,4.379962841514498
0.9319696310000154,4.350255186203867
0.9342762189999689,4.333300206810236
0.9365189629999691,4.3259322084486485
0.9410359059999678,4.296837899833918
0.9436172260000149,4.279978098347783
0.94701526099999,4.272711189463735
0.9512883049999914,4.2437164057046175
0.9536465630000066,4.227083737030625
0.9560021059999713,4.219894016161561
0.9617515850000018,4.191171223297715
0.9641707150000229,4.174718547612429
0.9675109350000071,4.167631316930056
0.9722729349999781,4.139305133372545
0.9746664499999724,4.123073436319828
0.9770337659999768,4.116159565746784
0.9815043890000084,4.088192477822304
0.9843506240000011,4.072188874706626
0.987111743000014,4.065273931249976
0.9915638200000103,4.037513365969062
0.994272785000021,4.02167421579361
0.9983326889999944,4.014848947525024
1.0040415799999778,3.9874904453754425
1.0078700930000082,3.97187939286232
1.0121507430000065,3.965192288160324
1.0182088039999826,3.9382161274552345
1.0222088450000228,3.9227937776595354
1.0260873419999825,3.9161228854209185
1.0306372769999825,3.8894996140152216
1.0341535559999784,3.8743173331022263
1.0374390759999983,3.8676965087652206
1.042786442000022,3.841391183435917
1.0453383880000047,3.8263586089015007
1.0482251899999824,3.819850467145443
1.0527468880000015,3.793778471648693
1.0553043319999915,3.7788215056061745
1.0579636800000003,3.7724044993519783
1.0624182710000127,3.7467266991734505
1.0651961780000079,3.7320525385439396
1.067905666999991,3.725705597549677
1.0728452399999924,3.7003698088228703
1.07550901999997,3.685881342738867
1.0791638839999678,3.6796182058751583
1.0856523929999753,3.6545725874602795
1.0882875409999997,3.6402638889849186
1.0913223910000056,3.6340571381151676
1.0971806640000068,3.6096879430115223
1.0994535400000132,3.595523864030838
1.102198971000007,3.5894242227077484
1.1079377230000205,3.564829185605049
1.1123492350000106,3.550892401486635
1.1162668100000133,3.544872183352709
1.121794738999995,3.520749468356371
1.1244577329999856,3.5069629326462746
1.1269859129999986,3.500886596739292
1.131414690999975,3.4770958721637726
1.1338898369999697,3.4636004976928234
1.136165253999991,3.4576617293059826
1.140935120999984,3.434176977723837
1.1435271710000166,3.4205304495990276
1.1461510610000119,3.414687465876341
1.1501880999999798,3.3918251655995846
1.1526664149999988,3.378526397049427
1.1552678350000178,3.3727797344326973
1.1595231260000105,3.349602721631527
1.1617883929999948,3.336517881602049
1.163961420000021,3.3308566622436047
1.1684596189999752,3.3082184493541718
1.170858427999974,3.295352030545473
1.1731811760000141,3.2897607274353504
1.1795328370000107,3.2673701345920563
1.183957654999972,3.2544392868876457
1.1866753589999917,3.24903117865324
1.1914563369999769,3.2269802019000053
1.1942959929999688,3.2143066227436066
1.19679344299999,3.2088274359703064
1.2010781640000232,3.1870191246271133
1.203490353999996,3.174511317163706
1.206177117999971,3.1691183783113956
1.2107795289999785,3.1477689146995544
1.2138470069999698,3.1354485750198364
1.2190625499999896,3.1301312148571014
1.2228390619999914,3.1085257288068533
1.2252714499999797,3.09648141823709
1.227665514000023,3.0912235733121634
1.2323448330000133,3.0702273547649384
1.2345856150000145,3.0581685416400433
1.236989871999981,3.0529925040900707
1.2407757600000195,3.032270234078169
1.2433312360000173,3.0204221718013287
1.2457818649999695,3.0153029076755047
1.2520101869999962,2.994844326749444
1.2555551899999955,2.9831381794065237
1.2594666740000093,2.9782087560743093
1.2657729349999727,2.958292217925191
1.2693930899999941,2.946839990094304
1.2733237809999878,2.9417857844382524
1.2787458180000044,2.921697311103344
1.281074100000012,2.9101860634982586
1.2833827889999725,2.9052519910037518
1.2877599209999744,2.885552987921983
1.2909023099999786,2.8742805984802544
1.2934003189999999,2.8695599106140435
1.297990246999973,2.8500704334583133
1.3002112329999704,2.8390433934982866
1.3024492349999832,2.8342157748993486
1.3068743189999736,2.8150834419648163
1.309468642000013,2.8040291887591593
1.3119609290000085,2.7992834371398203
1.3162178289999815,2.78044058335945
1.3190182939999886,2.769634639378637
1.3225286969999956,2.764939074870199
1.3263926710000078,2.746001678518951
1.3289198790000114,2.7352015925571322
1.3312948330000154,2.7305785370990634
1.3357186719999845,2.7138140434399247
1.3381313529999943,2.705423011444509
1.340290847999995,2.700798555277288
1.3446315069999741,2.6840159837156534
1.3472350970000093,2.676758565939963
1.3493904239999779,2.672235676087439
1.3535625659999937,2.6563892578706145
1.3560454689999801,2.6489402959123254
1.3586543409999763,2.64447692129761
1.3647309369999903,2.6291894102469087
1.3672490000000153,2.6238883535843343
1.3698926149999693,2.6191405456047505
1.3742727349999768,2.6034608620684594
1.3769173759999944,2.599950532166986
1.379710201000023,2.5971970657992642
1.383952265000005,2.582371311931638
1.3864288340000144,2.5784701355732977
1.388689974999977,2.575653249863535
1.3932945949999862,2.5606526737101376
1.3959236640000086,2.557037618011236
1.3984646920000046,2.554133679717779
1.4026685919999977,2.5395561512559652
1.405030059000012,2.5362802501767874
1.4075095329999954,2.5337490495294333
1.4117098859999828,2.5200462583452463
1.4139594839999745,2.516937492415309
1.4162874360000046,2.5148721020668745
1.421001928999999,2.505018252879381
1.423519913000007,2.5013240184634924
1.4258055029999923,2.4990494158118963
1.4306961710000223,2.4910641871392727
1.4328926960000103,2.4873670414090157
1.435556829999996,2.4849357083439827
1.440606769999988,2.4754558801651
1.4432159229999684,2.472212765365839
1.4459362239999791,2.4704728461802006
1.4506714830000078,2.460625162348151
1.45327484500001,2.4566278271377087
1.456695534000005,2.4551171474158764
1.4614147130000106,2.445504765957594
1.463975612000013,2.4406985733658075
1.467858815999989,2.438924977555871
1.472529499000018,2.430497318506241
1.4749266580000153,2.4254300706088543
1.4773896519999994,2.4233070723712444
1.4822406839999758,2.414691754616797
1.484438388000001,2.409527820535004
1.4865701499999773,2.407399040646851
1.4914452969999843,2.399504663888365
1.493953121000004,2.395795949269086
1.496850495999979,2.3935483475215733
1.5015768409999737,2.385197395691648
1.5041464880000035,2.3816723285708576
1.5067882339999983,2.379220491508022
1.5108366929999875,2.369176044187043
1.5132732710000028,2.3649008060456254
1.5154827380000029,2.3622653866768815
1.5200123089999806,2.353126827860251
1.522367150999969,2.3482596727553755
1.5246830549999686,2.3460079880896956
1.5292368240000087,2.335838125087321
1.5316817190000052,2.330974373035133
1.5340598010000122,2.3284758059307933
1.5393608939999694,2.319121494423598
1.5424361539999722,2.3143378640525043
1.545572791999973,2.3115347172133625
1.5511407669999926,2.302575260400772
1.55418012399997,2.2977061476558447
1.557258403999981,2.2950760927051306
1.5621590929999911,2.285250563174486
1.5645253569999795,2.280496008694172
1.5668534069999964,2.2778437808156013
1.5714805609999871,2.2660757284611464
1.5739027050000232,2.2617926821112633
1.5761549480000099,2.25892286747694
1.5800063429999796,2.2468489464372396
1.582315823999977,2.245769400149584
1.5847004230000152,2.24164455011487
1.5891310869999984,2.2295864894986153
1.5914690469999755,2.2281258329749107
1.5939347219999718,2.2228749319911003
1.5985206830000038,2.211014162749052
1.6013844290000065,2.2093242444097996
1.604754129000014,2.2038675285875797
1.6092571529999873,2.192338915541768
1.6119547829999874,2.1904516387730837
1.6143219520000116,2.184948520734906
1.6193224940000164,2.1731914207339287
1.62187987599998,2.171152539551258
1.6245113150000066,2.1655773296952248
1.6293837819999908,2.1536794900894165
1.6324587299999962,2.1515573263168335
1.6350174599999718,2.1461701691150665
1.6401559600000155,2.1333813704550266
1.6425938200000019,2.1310840100049973
1.6450439770000003,2.126417800784111
1.6494826499999817,2.1169429048895836
1.6517438529999708,2.1165884025394917
1.6540855549999947,2.1159972734749317
1.658862097999986,2.109235592186451
1.661187376999976,2.1102051250636578
1.6638161910000235,2.1113642267882824
1.668286767999973,2.105024691671133
1.6708613280000009,2.1056126467883587
1.673458322999977,2.1063933484256268
1.6772137350000094,2.1013057827949524
1.6799284879999732,2.1015322618186474
1.6824709740000117,2.101013135164976
1.6876833439999928,2.0951644852757454
1.6900167410000222,2.0948049053549767
1.692584805000024,2.0949152931571007
1.6976353399999766,2.0883854627609253
1.7001174179999907,2.087424151599407
1.702632130999973,2.0888333544135094
1.7087944769999694,2.081374131143093
1.7113573020000103,2.0800496004521847
1.714290027000004,2.081517841666937
1.7212159110000016,2.0748881064355373
1.7247005770000214,2.073034968227148
1.7286930629999802,2.073996212333441
1.7345178250000117,2.0677243135869503
1.7384387540000148,2.0653962306678295
1.7427442480000082,2.067227076739073
1.7490018529999816,2.0602834336459637
1.7530912529999796,2.057968892157078
1.7568370879999975,2.059754438698292
1.762681332999989,2.052988864481449
1.7649923860000172,2.050542414188385
1.7684679299999857,2.0526102483272552
1.7739197049999689,2.046372674405575
1.7784252619999847,2.0429051220417023
1.781933892999973,2.044942945241928
1.7865504279999982,2.0379000417888165
1.7890708259999997,2.03380062058568
1.7917135509999866,2.035530734807253
1.796539705999976,2.0273372381925583
1.800002591000009,2.0227829106152058
1.803382794000015,2.023828912526369
1.8074928909999812,2.016944620758295
1.8097545210000021,2.0129277482628822
1.8121477440000149,2.014445908367634
1.8170683339999982,2.0079087018966675
1.8194539819999704,2.0053636990487576
1.8221196920000011,2.006371971219778
1.826615118999996,2.000811990350485
1.8289103230000023,1.998177744448185
1.8311865289999787,1.9982220605015755
1.836609366999994,1.9934479519724846
1.8390272729999992,1.9929341413080692
1.8420535409999843,1.9934337176382542
1.8472603110000136,1.9890016131103039
1.8498704769999677,1.9893826097249985
1.852571403000013,1.9900511056184769
1.8573064199999862,1.9854016602039337
1.8596786140000177,1.9858375862240791
1.862270656000021,1.9863999858498573
1.8677461849999872,1.982594482600689
1.8701395539999908,1.9829931557178497
1.8726119180000182,1.9832120537757874
1.8772984999999949,1.9788283482193947
1.8798570050000194,1.9792429134249687
1.8833042090000163,1.9791675731539726
1.8880306840000003,1.9750060439109802
1.8905913549999696,1.9751441851258278
1.8934461029999738,1.9752142503857613
1.8982106519999888,1.9710934832692146
1.9010711459999925,1.9708553738892078
1.9034262139999782,1.971176404505968
1.908021208999969,1.9671098999679089
1.9107030839999766,1.9667133912444115
1.9135681469999781,1.9670748934149742
1.9188073639999743,1.9625472873449326
1.9226617529999999,1.962124228477478
1.9268542089999983,1.9628112614154816
1.9324547479999978,1.9584558829665184
1.9360814720000121,1.957935631275177
1.9405933240000195,1.9587331116199493
1.9456284149999874,1.9545269533991814
1.9483627430000183,1.9538148418068886
1.9513679610000167,1.9543171301484108
1.9570042940000008,1.9499560669064522
1.9595679429999677,1.9494135156273842
1.9621205849999797,1.9503604546189308
1.9665788789999965,1.9457650184631348
1.9689928479999708,1.9451507404446602
1.9714983179999876,1.9466729834675789
1.9763001169999939,1.942245066165924
1.9787974209999675,1.9415893852710724
1.9813372659999686,1.9434415996074677
1.9861366129999851,1.9390542730689049
1.9897655539999732,1.9383428320288658
1.9924228200000016,1.9404188618063927
1.9967855319999899,1.9359043315052986
1.9992508419999808,1.9346059784293175
2.001661143999968,1.9369045123457909
2.0067280199999686,1.9330284968018532
2.0092787070000213,1.9312578737735748
2.011739045000013,1.9323227107524872
2.0163096410000207,1.928195171058178
2.0190990699999816,1.9263908937573433
2.021689622999986,1.9274596646428108
2.027033538000012,1.9232049062848091
2.0308589229999825,1.9216524809598923
2.0336381700000175,1.92286317050457
2.038169107999977,1.9187421351671219
2.04120995400001,1.9173492938280106
2.0439357750000227,1.9187323302030563
2.0487587430000076,1.9148086607456207
2.051444088999972,1.913493774831295
2.0551804969999807,1.9150151833891869
2.059035746999996,1.9116402491927147
2.0617075810000074,1.9101149067282677
2.0643215360000227,1.9112238511443138
2.0683296209999753,1.9074695408344269
2.0706481010000175,1.9061864241957664
2.0731080879999695,1.9072905108332634
2.0773951429999897,1.9037829414010048
2.079720898000005,1.9024348258972168
2.0820214830000054,1.9034214615821838
2.0870250830000145,1.8997902125120163
2.089899783000021,1.8977087289094925
2.0938511439999843,1.8980023115873337
2.0986342339999737,1.8942298144102097
2.1017573569999968,1.8920846581459045
2.1049630090000164,1.8920778930187225
2.109835177999969,1.8879436552524567
2.112756327999989,1.885670967400074
2.1155550469999866,1.8855091407895088
2.120488217000002,1.8812702149152756
2.123745133,1.8792986869812012
2.1263636300000144,1.8790525496006012
2.130845810999972,1.8749391585588455
2.133378095000012,1.8731915354728699
2.1363750979999736,1.872927188873291
2.1410890629999813,1.8712175711989403
2.143524260999982,1.8702129274606705
2.1460490750000076,1.8699083477258682
2.1502298219999716,1.8697965070605278
2.152619942000001,1.868616245687008
2.1552553829999965,1.8684017285704613
2.1593450340000118,1.8677023276686668
2.1618526629999906,1.8667892068624496
2.1642874949999964,1.8662411123514175
2.1685153560000003,1.8654640465974808
2.170920527000021,1.8646256774663925
2.1732085749999897,1.8637003153562546
2.1793673490000174,1.862967498600483
2.1816765209999858,1.8620886281132698
2.184111115999997,1.8610275462269783
2.188896968999984,1.8603478893637657
2.191441628000007,1.859436072409153
2.1939703279999776,1.8583507910370827
2.198476550999999,1.8577827140688896
2.2012688550000234,1.8568596467375755
2.2039240689999815,1.855765275657177
2.2088050680000038,1.8544451519846916
2.2113831429999777,1.8534792587161064
2.213994284000023,1.8529441878199577
2.2189288829999896,1.8521571829915047
2.2214009339999734,1.8512426763772964
2.2239945659999876,1.8512476831674576
2.229069905000017,1.8507001847028732
2.2316773360000184,1.8492024540901184
2.2345680130000005,1.8498803973197937
2.2400468339999975,1.8494050428271294
2.242750672999989,1.8479456827044487
2.245491205999997,1.8486321792006493
2.2497792419999882,1.8482292219996452
2.2522911679999993,1.8468689545989037
2.2546610239999723,1.8473609611392021
2.2595546459999696,1.8466667830944061
2.261896397999976,1.845628172159195
2.264197249999995,1.8455482125282288
2.2687175500000194,1.8447547778487206
2.2718378739999707,1.8435150533914566
2.2765770679999946,1.8434789925813675
2.2814664609999795,1.8431749045848846
2.284319186999994,1.8420008793473244
2.2870945760000154,1.8419870808720589
2.2915009519999785,1.841481275856495
2.2939617160000125,1.8401024714112282
2.296342406000008,1.8401879146695137
2.3012793749999787,1.8398035913705826
2.3036501490000205,1.8387045040726662
2.306148080000014,1.838501401245594
2.3102351599999906,1.8379926458001137
2.31264434000002,1.8367118015885353
2.3152730979999774,1.8365832939743996
2.32013056400001,1.8358381763100624
2.322637570999973,1.8345554172992706
2.325368291000018,1.8346074521541595
2.3298870410000063,1.8336523920297623
2.3324780649999752,1.8324112072587013
2.3352716779999696,1.832380123436451
2.3409106729999962,1.8319941610097885
2.344221587999982,1.830872267484665
2.3472073560000126,1.8308903574943542
2.3525002609999888,1.8305161073803902
2.3549979050000047,1.8288790881633759
2.3577311980000104,1.8290433883666992
2.3637349790000144,1.8281942829489708
2.366362391999985,1.8268604427576065
2.3691205129999844,1.826898530125618
2.3744442830000025,1.8265178203582764
2.3771634170000198,1.8250041157007217
2.3799767470000006,1.8247497826814651
2.384875539999996,1.8244261741638184
2.3874249469999995,1.8228618204593658
2.389696096000023,1.8228345811367035
2.394367360999979,1.8221952393651009
2.3970284349999815,1.8205086812376976
2.3997103070000207,1.820622257888317
2.4048018649999676,1.8203427195549011
2.4078375999999935,1.8184463903307915
2.4101964509999902,1.8188246712088585
2.414347078999981,1.8182193636894226
2.4166169719999857,1.8161661550402641
2.418887917999996,1.8162951990962029
2.423571848999984,1.815937116742134
2.4260740159999727,1.814465805888176
2.428573819999997,1.8141523748636246
2.434327025000016,1.8138427734375
2.4380199619999985,1.8127241507172585
2.44256716000001,1.8120543733239174
2.447414937000019,1.8115988299250603
2.450047267000002,1.8106297925114632
2.453309305999994,1.810243882238865
2.457785273000013,1.8098273500800133
2.460178417999998,1.8088013678789139
2.4625682700000198,1.8084316700696945
2.4669046980000076,1.8079564720392227
2.4695016800000076,1.8068924769759178
2.4722273369999925,1.8066441640257835
2.4771267720000196,1.80613474547863
2.4796488949999684,1.8050929009914398
2.4824382190000165,1.80487659573555
2.487039860999971,1.8044491931796074
2.489369470999975,1.803192362189293
2.491669786999978,1.8030799180269241
2.4960373139999774,1.8028177246451378
2.498750690999998,1.8017114028334618
2.5016065880000156,1.8014437779784203
2.5084756520000155,1.8013096451759338
2.511137324999993,1.8003905564546585
2.513674714999979,1.8003861755132675
2.518124587999978,1.801042415201664
2.520562816999984,1.7997779548168182
2.5229357459999733,1.7996010482311249
2.5281202759999815,1.8005832731723785
2.5310490069999787,1.7997393533587456
2.5341268920000175,1.799009196460247
2.539506173999996,1.7997427061200142
2.542300941999997,1.799296535551548
2.545005102999994,1.798908181488514
2.5502577350000024,1.801339864730835
2.5528575409999803,1.8012928515672684
2.555692105999981,1.8007001131772995
2.5610413200000153,1.8023701831698418
2.563264258000004,1.8020318076014519
2.5656046450000076,1.8014412745833397
2.570542197000009,1.8019285202026367
2.5730959279999865,1.8015485778450966
2.575365320000003,1.801976628601551
2.5797674089999987,1.8016045093536377
2.5821887760000095,1.8007803112268448
2.5849054259999775,1.8020099252462387
2.5893156459999886,1.8019459173083305
2.591718109999988,1.8009522557258606
2.594243253000002,1.802016794681549
2.599242036000021,1.8038755655288696
2.6020424820000017,1.803322248160839
2.605081207000012,1.8029871210455894
2.609801021999999,1.8056916147470474
2.6125905359999706,1.8062374591827393
2.615248300000019,1.8049482703208923
2.620126249000009,1.807193048298359
2.622881642999971,1.8071593716740608
2.625697969999976,1.806522823870182
2.630839905000016,1.8094675838947296
2.6336084409999785,1.8092118725180626
2.636564066999995,1.8078719601035118
2.6425507000000152,1.8102623596787453
2.6464515420000225,1.8102497160434723
2.6501957460000085,1.8092366456985474
2.657115800999975,1.8098850920796394
2.66076013899999,1.8092059716582298
2.664874754999971,1.8096494302153587
2.6711863450000237,1.8104230165481567
2.6748466330000156,1.8094450160861015
2.6787730080000074,1.8099339827895164
2.6869028840000055,1.8123600259423256
2.6906758839999725,1.8120341375470161
2.695060644000023,1.8110143914818764
2.7019441840000127,1.8128452971577644
2.7041850790000126,1.8131649494171143
2.707002368000019,1.812356412410736
2.711753274999978,1.8138621225953102
2.7140996869999867,1.813241071999073
2.717255921000003,1.813077487051487
2.7225082549999797,1.8124711588025093
2.725062063999985,1.811489038169384
2.7277242430000115,1.8129602000117302
2.7328614460000153,1.8124990463256836
2.7354444549999926,1.811143435537815
2.73805222499999,1.8126841858029366
2.743152325999972,1.8109693378210068
2.745726960000013,1.8097947090864182
2.7479094220000206,1.8116887956857681
2.753774475,1.812794290482998
2.7560435099999836,1.811723753809929
2.7586316669999746,1.8120038658380508
2.7637112769999703,1.815830945968628
2.766658468000003,1.8154333159327507
2.7693854749999787,1.8136706873774529
2.7744933129999936,1.817355640232563
2.777197774000001,1.8173959404230118
2.7799319040000228,1.8157391399145126
2.7852248149999923,1.818114623427391
2.787840812000013,1.8179370313882828
2.7906293579999897,1.8168945461511612
2.796239958000001,1.8176298961043358
2.798452746999999,1.8166727423667908
2.800905016999991,1.8172153234481812
2.805685653000012,1.8177699446678162
2.8107116279999786,1.8165900707244873
2.8138682569999673,1.817531406879425
2.8187797040000078,1.815916046500206
2.821273194000014,1.814743310213089
2.8242015229999993,1.81690514087677
2.829255181999997,1.814991034567356
