M_x,M_y,Phi_x,Phi_y,U_x,U_y
-4.70351088047028,-5.93254774808884,6.45518150553107,2.35220938920975,-21.7658837772906,-33.2430770993233
1.21797032654285,2.08127665519714,0.533704549074173,-5.66162842512131,7.8415265083313,6.82603150606155
1.21796642243862,2.0812825858593,0.533724814653397,-5.66164791584015,7.84152334928513,6.82604759931564
1.21716822683811,2.08136862516403,0.536920065060258,-5.66199934482574,7.83992942608893,6.82621240615845
1.21749361604452,2.07818365097046,0.541208011098206,-5.65895479917526,7.84616970736533,6.81014710664749
1.21915274113417,2.07050582766533,0.558817547746003,-5.64903998374939,7.873733994551,6.77399498224258
1.2176760956645,2.06417039036751,0.573622718802653,-5.64204478263855,7.87967929278966,6.7429775595665
1.22193916141987,2.06158521771431,0.571115332655609,-5.63359153270721,7.90275030117482,6.73591977357864
1.2283351495862,2.05298382043838,0.570155370049179,-5.61691254377365,7.94016626756638,6.70099037885666
1.22738868743181,2.0481832921505,0.577608801424503,-5.61071926355362,7.94194092601538,6.67838048934937
1.23789346218109,2.04316517710686,0.550418525934219,-5.60181492567062,7.97777929902077,6.65717613697052
1.248843729496,2.03139594197273,0.525070339441299,-5.5697415471077,8.01813271641731,6.6186341047287
1.24803781509399,2.02665400505066,0.521410740911961,-5.54659050703049,8.00963763147593,6.61333352327347
1.25926507264376,2.01720595359802,0.489001502748579,-5.53250122070313,8.04459193861112,6.57073450088501
1.26872265338898,2.00079590082169,0.458578070160002,-5.48253160715103,8.07091399049386,6.52224379777908
1.26807305216789,1.99615833163261,0.450678141904063,-5.45363718271256,8.05911645491142,6.52331280708313
1.27702409774065,1.98200365900993,0.421018721535802,-5.43252921104431,8.0831633079797,6.45949274301529
1.28388667851686,1.96126145124435,0.392275692895055,-5.37663406133652,8.09559576399624,6.39093464612961
1.28340927511454,1.95672795176506,0.382882485166192,-5.34800666570663,8.08333813585341,6.39236104488373
1.28904309868813,1.93888053297997,0.356870632618666,-5.32087904214859,8.09112922474742,6.3124041557312
1.29236299917102,1.91530552506447,0.330862637609243,-5.26111578941345,8.08504063263536,6.23071736097336
1.29206157848239,1.91090679168701,0.319858115166426,-5.23335283994675,8.07222758606076,6.23208791017532
1.29384802281857,1.89084845781326,0.298583246767521,-5.20202833414078,8.06167138367891,6.1430624127388
1.29371862486005,1.86595946550369,0.275674127042294,-5.14056897163391,8.03798587620258,6.05518782138824
1.29359676316381,1.86172080039978,0.263492491096258,-5.11368429660797,8.02507307007909,6.05664050579071
1.29206458479166,1.84079611301422,0.246355704963207,-5.07997971773148,7.99874321371317,5.96479696035385
1.28904638066888,1.8157374560833,0.226047940552235,-5.01816099882126,7.96032622456551,5.87626373767853
1.28912514820695,1.81169790029526,0.212555162608623,-4.99235332012177,7.94730605185032,5.87783408164978
1.2848442979157,1.79078561067581,0.199209064245224,-4.95746999979019,7.90827485173941,5.78724366426468
1.27964495867491,1.7661654651165,0.181310907006264,-4.89652895927429,7.85918065905571,5.70046383142471
1.27989643067122,1.76227498054504,0.166787043213844,-4.87157991528511,7.84616562724113,5.70206996798515
1.27356144785881,1.74194496870041,0.156418189406395,-4.83671244978905,7.79778687655926,5.61495736241341
1.26678055804223,1.71821662783623,0.140100929886103,-4.7771004140377,7.74078427813947,5.53219935297966
1.26722044032067,1.71452504396439,0.124857146292925,-4.75311541557312,7.72817978821695,5.5340348482132
1.25941541790962,1.69484031200409,0.11679033190012,-4.71817779541016,7.67328283935785,5.45086407661438
1.25164984096773,1.6719668507576,0.101684610359371,-4.66007336974144,7.61158365616575,5.37172773480415
1.25227396120317,1.66851931810379,0.085541765205562,-4.63744986057282,7.5991855324246,5.37366604804993
1.24348265834851,1.64970058202744,0.079298244090751,-4.60297524929047,7.54019419418182,5.29522824287415
1.23496420774609,1.62788799405098,0.065129298716784,-4.54681992530823,7.47491454519331,5.22050803899765
1.23575539980084,1.62461888790131,0.048365492373705,-4.52531382441521,7.46289789117873,5.22239950299263
1.2262851735577,1.606449842453,0.043565478175879,-4.4911113679409,7.40127651952207,5.14758768677712
1.2173517588526,1.58551815152168,0.030118212103844,-4.43691852688789,7.33422876521945,5.0761903822422
1.21829920448363,1.58246338367462,0.012844800949097,-4.41644790768623,7.32264002785087,5.0783323943615
1.20824148785323,1.56507575511932,0.009254816919565,-4.38301059603691,7.25870374403894,5.00744393467903
1.19892489537597,1.54498362541199,-0.003331899642944,-4.33076870441437,7.19021747261286,4.93913304805756
1.19999891147017,1.5421906709671,-0.021005168557167,-4.31152850389481,7.17898830026388,4.94161552190781
1.18968485668302,1.52532964944839,-0.023756429553032,-4.27848768234253,7.11435271054506,4.87349021434784
1.18051313050091,1.50615209341049,-0.036461092531681,-4.22845032811165,7.0466176904738,4.8084622323513
1.18173907883465,1.5036253631115,-0.05464593321085,-4.21053016185761,7.03578853979707,4.81122201681137
1.17131467536092,1.48740503191948,-0.056711733341217,-4.17834210395813,6.97117631882429,4.74608808755875
1.16204553842545,1.46905267238617,-0.069070443511009,-4.13041198253632,6.90320278704166,4.6839040517807
1.16338726878166,1.46682524681091,-0.087405547499657,-4.11381620168686,6.89291806519032,4.68713527917862
1.15286067128181,1.4511204957962,-0.088910564780235,-4.08222651481628,6.82825346291065,4.62449645996094
1.14368326961994,1.43359091877937,-0.100952729582787,-4.03632909059525,6.76114688813686,4.56521642208099
1.1451071947813,1.43161895871162,-0.119321823120117,-4.02094781398773,6.7513213455677,4.56876593828201
1.13447477295995,1.41641086339951,-0.12013940513134,-3.98999232053757,6.68670923262835,4.50847285985947
1.12535749003291,1.39966911077499,-0.131945207715034,-3.94632869958878,6.62019973248243,4.45168596506119
1.12687275931239,1.39797130227089,-0.150522246956825,-3.93219169974327,6.61071430891752,4.45563611388207
1.1163824275136,1.38327792286873,-0.151093855500221,-3.90215089917183,6.54720070958138,4.39751663804054
1.10739891976118,1.36726340651512,-0.162568226456642,-3.86058810353279,6.48182529211044,4.34299233555794
1.10891162604094,1.36592611670494,-0.180750370025635,-3.84810483455658,6.47271938621998,4.34745186567307
1.09849360957742,1.35164171457291,-0.180932715535164,-3.81848406791687,6.41002894192934,4.29136621952057
1.08959231153131,1.33638057112694,-0.192111685872078,-3.77909508347511,6.34544218331575,4.23918834328651
1.09028947725892,1.33483493328094,-0.206864386796951,-3.76590570807457,6.33487247675657,4.2431038916111
1.07994984462857,1.32093825936317,-0.202959045767784,-3.73434314131737,6.27674002200365,4.19128641486168
1.07100815325975,1.30641278624535,-0.212813138961792,-3.69704595208168,6.21323578059673,4.1414307653904
1.07224223762751,1.30579867959023,-0.221104264259338,-3.68412125110626,6.2123491615057,4.15067082643509
1.06196589395404,1.29229465126991,-0.211546778678894,-3.652896463871,6.16024858504534,4.10087144374847
1.05292497947812,1.27836668491364,-0.220306009054184,-3.61760899424553,6.09724386781454,4.05259111523628
1.05389635637403,1.27806237339973,-0.224439099431038,-3.60653287172317,6.09893903881311,4.06184136867523
1.04379861801863,1.26489570736885,-0.21257084608078,-3.57596075534821,6.05022086203098,4.0134134888649
1.03490877151489,1.25174742937088,-0.220988243818283,-3.54312419891357,5.98846438527107,3.96736037731171
1.03576073050499,1.25159558653831,-0.223977640271187,-3.53307458758354,5.99058674275875,3.97649893164635
1.02577834576368,1.23872616887093,-0.212523654103279,-3.50296008586884,5.94214642047882,3.92939692735672
1.01648764312267,1.22597551345825,-0.218604788184166,-3.4713622033596,5.88032107055187,3.88449087738991
1.01711429655552,1.22605696320534,-0.222238942980766,-3.46189284324646,5.88044683635235,3.89444893598557
1.00731696933508,1.21359759569168,-0.212434634566307,-3.43077194690704,5.83146718144417,3.85081362724304
0.998004034161568,1.20106807351112,-0.217959180474281,-3.39977416396141,5.77006502449513,3.80663427710533
0.99836565554142,1.20080435276032,-0.222953677177429,-3.38593509793282,5.76724025607109,3.81889101862907
0.988643765449524,1.18856483697891,-0.216985553503036,-3.35120010375977,5.71487703919411,3.78018891811371
0.979427352547646,1.17579615116119,-0.221968591213226,-3.31870630383492,5.65459552407265,3.73607060313225
0.980013534426689,1.17469754815102,-0.231550365686417,-3.2978108227253,5.64853084087372,3.7503744661808
0.970529682934284,1.16278246045113,-0.227983608841896,-3.2623188495636,5.59519448876381,3.71437591314316
0.961707711219788,1.14969608187675,-0.233827963471413,-3.2282280921936,5.53641830384731,3.66994839906692
0.96237713098526,1.14843919873238,-0.244144231081009,-3.20752334594727,5.53011855483055,3.68311184644699
0.952948711812496,1.13672530651093,-0.240792363882065,-3.17326352000236,5.47689990699291,3.64708831906319
0.944303251802921,1.1238759458065,-0.246466994285583,-3.13959532976151,5.41935251653194,3.60366034507751
0.945185609161854,1.12281116843224,-0.257772088050842,-3.12062409520149,5.41334156692028,3.61624291539192
0.935901835560799,1.11148700118065,-0.254365861415863,-3.08736330270767,5.36104515194893,3.58155870437622
0.927722409367561,1.09902605414391,-0.261003851890564,-3.05493289232254,5.3053306043148,3.53922343254089
0.928480103611946,1.09767922759056,-0.27190525829792,-3.03485006093979,5.29897536337376,3.55122530460358
0.919336751103401,1.08664217591286,-0.269012317061424,-3.00347971916199,5.24700818955898,3.51637333631515
0.911065712571144,1.07446566224098,-0.274457558989525,-2.97148263454437,5.19193671643734,3.47531133890152
